asset,entry_time_utc,exit_time_utc,side,entry_px,exit_px,holding_days,ecdf,signed_vpin,d25,vpin
linkusdt,2024-12-13T03:00:00,2024-12-13T10:24:00,1,29.87,28.221,0.30833333333333335,0.9778078942910384,0.004831548272443169,0.007428195679736932,0.16751533303761662
linkusdt,2024-12-13T10:32:00,2024-12-13T22:54:00,-1,28.279,28.473,0.5152777777777777,0.9886647774629105,-0.04212169453399256,-0.0007738760057857397,0.17473728927778415
arbusdt,2024-12-13T13:34:00,2024-12-14T13:39:00,-1,1.0459,0.984,1.0034722222222223,0.940086782376502,-0.04901871148208817,-0.001807102335734917,0.1612454862912759
suiusdt,2024-12-13T21:27:00,2024-12-15T08:31:00,-1,4.8026,4.3964,1.461111111111111,0.8371396093830733,-0.010831079011918978,-0.00014194989381077772,0.129847261926967
avaxusdt,2024-12-13T22:45:00,2024-12-15T02:05:00,-1,52.251,50.244,1.1388888888888888,0.8918918918918919,-0.03886783479317272,-0.0032919210002120003,0.13544281616217096
linkusdt,2024-12-13T22:59:00,2024-12-14T08:33:00,-1,28.357,29.958,0.39861111111111114,0.9308929743926461,-0.024786441419882888,-0.0027210966529971348,0.16050718358903807
linkusdt,2024-12-14T08:49:00,2024-12-14T15:30:00,-1,29.917,30.514,0.27847222222222223,0.9021001615508886,-0.02683131675380517,-0.0029125921324994475,0.1541365265272102
linkusdt,2024-12-14T16:27:00,2024-12-15T01:03:00,-1,30.028,28.753,0.35833333333333334,0.9651070578905631,-0.020455635403475725,-0.0019874269040778825,0.16856125662936383
linkusdt,2024-12-15T01:16:00,2024-12-15T13:03:00,-1,28.876,28.447,0.4909722222222222,0.8930581613508443,-0.01880662721281525,-0.004032494946675763,0.15870352560082635
avaxusdt,2024-12-15T02:12:00,2024-12-16T02:30:00,-1,50.779,50.097,1.0125,0.8709521507974867,-0.040904727890592574,-0.0074875532583849325,0.13365558873365377
suiusdt,2024-12-15T12:47:00,2024-12-16T09:03:00,-1,4.4839,4.806,0.8444444444444444,0.8450879007238883,-0.025277223022176883,-0.00021794856184850775,0.13078221826939773
linkusdt,2024-12-15T13:17:00,2024-12-16T01:28:00,-1,28.288,29.296,0.5076388888888889,0.8046561825470243,-0.012352812084774442,-0.010821763140315438,0.14255697803095382
avaxusdt,2024-12-16T06:44:00,2024-12-17T07:35:00,-1,50.287,49.122,1.0354166666666667,0.9961795606494747,-0.04438427661760022,-0.0013713769875171034,0.16713599830092854
linkusdt,2024-12-16T06:47:00,2024-12-16T13:08:00,-1,29.076,29.669,0.26458333333333334,0.8345944309927361,-0.016050504821382917,-0.0007350240779501194,0.14736940379877922
arbusdt,2024-12-16T09:53:00,2024-12-17T10:04:00,-1,0.9908,0.9993,1.007638888888889,0.8360523340332741,-0.04401825660762704,-0.002789907777728362,0.148579059642288
suiusdt,2024-12-16T10:28:00,2024-12-17T13:47:00,-1,4.7212,4.7984,1.1381944444444445,0.9045510708401977,-0.01691624894198481,-0.002132258670504983,0.1407093879563635
linkusdt,2024-12-16T13:25:00,2024-12-16T20:55:00,-1,29.951,29.555,0.3125,0.9794306155909972,-0.008547683458550236,-0.0025946641283604854,0.1745148530930157
linkusdt,2024-12-17T02:47:00,2024-12-17T16:59:00,-1,28.611,27.967,0.5916666666666667,0.8242946937582225,-0.026359487861132496,-0.0005361389956318185,0.14863288941340438
avaxusdt,2024-12-18T13:20:00,2024-12-19T02:25:00,-1,46.725,40.591,0.5451388888888888,0.9211676553231346,-0.056789233187174215,-7.989864299615124e-05,0.14038271513036515
linkusdt,2024-12-18T17:54:00,2024-12-19T01:53:00,-1,27.721,24.638,0.3326388888888889,0.8017533936651584,-0.03032386617588637,-0.00452185646460565,0.14668908667273667
linkusdt,2024-12-21T14:22:00,2024-12-22T14:25:00,-1,22.876,21.955,1.0020833333333334,0.8680282796543598,-0.03447997248390226,-0.00034948326455305767,0.15293188287575954
suiusdt,2024-12-21T17:07:00,2024-12-22T08:56:00,-1,4.5659,4.4831,0.6590277777777778,0.9309587947720244,-0.02052435123850991,-0.000898892002471785,0.1447059114056867
suiusdt,2024-12-22T12:37:00,2024-12-23T04:39:00,-1,4.4872,4.3664,0.6680555555555555,0.8833665338645418,-0.010661547414087189,-0.0017727552248421319,0.13866774788777847
suiusdt,2024-12-23T04:53:00,2024-12-23T23:02:00,-1,4.3503,4.696,0.75625,0.8649559100366591,-0.02082508945070678,-0.0053568410935280475,0.1368045829065209
linkusdt,2024-12-24T04:30:00,2024-12-24T22:23:00,1,24.201,25.886,0.7451388888888889,0.866133739373176,0.0013107398817494317,0.010920778213295429,0.15274593384967486
suiusdt,2024-12-24T13:24:00,2024-12-25T16:59:00,1,4.5718,4.5375,1.1493055555555556,0.8118694362017804,0.0023193831551415484,0.006066701545104497,0.13085635489722267
linkusdt,2024-12-25T00:27:00,2024-12-26T05:05:00,-1,25.193,23.782,1.1930555555555555,0.8089195979899497,-0.002637759662236765,-0.003966274576108181,0.14711004573391542
linkusdt,2024-12-27T07:05:00,2024-12-28T08:19:00,-1,22.973,21.133,1.051388888888889,0.8910756281718034,-0.04740975338330525,-0.001485340486318626,0.15670068124674663
suiusdt,2024-12-27T16:08:00,2024-12-29T09:36:00,-1,4.0998,4.2364,1.7277777777777779,0.8373767258382643,-0.03945721005890344,-0.0020766669240127877,0.1336567808809883
suiusdt,2024-12-29T11:03:00,2024-12-30T21:20:00,-1,4.1956,4.2631,1.4284722222222221,0.8042810425131305,-0.017932296738347085,-0.00426891842461094,0.13154543000061725
linkusdt,2025-01-02T16:33:00,2025-01-03T20:48:00,-1,22.317,23.567,1.1770833333333333,0.8039519104868468,-0.025740866679316108,-0.0014380010844029234,0.14656590490176583
suiusdt,2025-01-04T02:37:00,2025-01-04T14:25:00,1,4.8969,5.2837,0.49166666666666664,0.8023292086929396,0.004494114836661716,0.020010698201088223,0.13124706137188583
suiusdt,2025-01-04T15:43:00,2025-01-05T11:34:00,1,5.1443,5.1764,0.8270833333333333,0.94202599546111,0.002938202331428935,0.0007902714179213732,0.1501239301743316
arbusdt,2025-01-05T03:25:00,2025-01-06T11:38:00,-1,0.8836,0.9498,1.3423611111111111,0.805965784471414,-0.031602731889333456,-0.0032086413270652203,0.14520035426874614
suiusdt,2025-01-07T16:00:00,2025-01-08T09:31:00,-1,4.8613,4.6058,0.7298611111111111,0.871671713480213,-0.03655387622375354,-0.0018274020447586192,0.1419518855410309
fetusdt,2025-01-08T01:00:00,2025-01-09T08:25:00,-1,1.4228,1.2906,1.3090277777777777,0.8510808646917534,-0.06225272662954692,-0.0008601111808789474,0.14552420675040706
suiusdt,2025-01-08T09:51:00,2025-01-09T02:15:00,-1,4.5724,4.8245,0.6833333333333333,0.8243861839367458,-0.05628170342995501,-0.0016157148787328823,0.13791960416229807
arbusdt,2025-01-08T17:51:00,2025-01-10T14:25:00,-1,0.7743,0.7586,1.8569444444444445,0.8938078291814947,-0.053374033944729025,-0.0028003428234187056,0.15299409801369443
suiusdt,2025-01-09T03:21:00,2025-01-09T20:21:00,1,4.7972,4.6327,0.7083333333333334,0.8178897180762852,0.0006482877839257958,0.008217696459700441,0.13694421873767357
suiusdt,2025-01-10T03:04:00,2025-01-10T16:24:00,1,4.8284,4.9647,0.5555555555555556,0.8259608411892676,0.004199887069246956,0.0014576689225224981,0.1384875154222947
suiusdt,2025-01-10T17:18:00,2025-01-11T20:38:00,-1,4.9417,4.9644,1.1388888888888888,0.8092084842214174,-0.005115171193392435,-0.0038530030230035373,0.13769391393120523
suiusdt,2025-01-11T20:50:00,2025-01-13T05:26:00,1,5.0102,4.5751,1.3583333333333334,0.9680332122470161,0.0013555288472497052,0.012253598848510794,0.1569314999131597
suiusdt,2025-01-13T05:39:00,2025-01-13T16:49:00,-1,4.5657,4.5194,0.4652777777777778,0.870900355128473,-0.03547823623046217,-0.0024085934939361564,0.1435716318131276
suiusdt,2025-01-13T18:35:00,2025-01-14T16:45:00,-1,4.4612,4.561,0.9236111111111112,0.9798433420365535,-0.014593148052467888,-0.0002429409414697603,0.1612022261794829
suiusdt,2025-01-16T03:36:00,2025-01-16T21:22:00,-1,4.6922,4.8864,0.7402777777777778,0.8156825991877539,-0.00602680651530266,-0.0029612608183824662,0.14116890787257166
avaxusdt,2025-01-16T13:16:00,2025-01-18T04:04:00,1,39.744,40.742,1.6166666666666667,0.8117957991375713,0.012997251924665117,0.016449286927722684,0.13061545246875006
linkusdt,2025-01-16T17:26:00,2025-01-17T15:57:00,1,23.617,24.371,0.9381944444444444,0.8133810453263934,0.000493929347920604,0.004729466951037126,0.14604664212199597
suiusdt,2025-01-17T15:12:00,2025-01-18T12:28:00,-1,4.9417,4.67,0.8861111111111111,0.8711074448339864,-0.0023201631530850404,-0.0012772314198556123,0.14546698599786134
linkusdt,2025-01-18T19:59:00,2025-01-19T14:23:00,-1,23.968,24.274,0.7666666666666667,0.9175760144083059,-0.044047884785279816,-0.0009153627403199194,0.15982492542125487
suiusdt,2025-01-19T09:32:00,2025-01-19T23:39:00,-1,4.7448,4.4213,0.5881944444444445,0.8081188320276732,-0.034068962066386,-0.0015400089814396056,0.14107070460702478
linkusdt,2025-01-20T14:19:00,2025-01-20T23:47:00,-1,26.255,25.095,0.39444444444444443,0.8971724979658259,-0.03781067770606051,-0.001005377076738312,0.15522052016980492
linkusdt,2025-01-21T01:28:00,2025-01-21T13:38:00,-1,24.228,25.804,0.5069444444444444,0.8209000302023558,-0.04135269153924859,-0.0005002238210933541,0.14748453655445362
linkusdt,2025-01-21T18:34:00,2025-01-22T16:02:00,1,26.876,25.352,0.8944444444444445,0.8155484770057735,0.01051241571620946,0.00516004685527871,0.1470488592654022
linkusdt,2025-01-23T20:27:00,2025-01-24T22:34:00,-1,25.573,25.375,1.0881944444444445,0.8246524378304289,-0.024236289609443094,-0.00034450553642503823,0.147778523222578
suiusdt,2025-01-24T04:34:00,2025-01-25T21:33:00,-1,4.2733,4.1359,1.707638888888889,0.8476162038419429,-0.02437082120869682,-2.9409793252249683e-05,0.14291684629015258
suiusdt,2025-01-25T21:53:00,2025-01-27T06:54:00,-1,4.1489,3.637,1.3756944444444446,0.8063268544228481,-0.03449395703888494,-0.008511518345472091,0.14090801322625227
suiusdt,2025-01-27T09:36:00,2025-01-28T12:20:00,-1,3.5497,3.8449,1.113888888888889,0.99147332936744,-0.09377086053620966,-0.003015633339660956,0.17051215178846252
linkusdt,2025-01-27T11:41:00,2025-01-28T07:53:00,-1,22.502,24.122,0.8416666666666667,0.8123079877112135,-0.02412642830339537,-0.0017135950930645683,0.14695497715214592
arbusdt,2025-02-02T07:13:00,2025-02-03T01:57:00,-1,0.5731,0.4073,0.7805555555555556,0.9166995138615163,-0.0548314156958283,-0.0005412564918379215,0.15486974011848328
linkusdt,2025-03-15T00:24:00,2025-03-17T00:05:00,-1,13.719,13.387,1.9868055555555555,0.9864661654135338,-0.03229463435752315,-0.0002685685092898571,0.16296733854457432
avaxusdt,2025-03-15T08:44:00,2025-03-17T10:15:00,1,18.57,18.533,2.0631944444444446,0.9447412046417388,0.0036958648428437814,0.0448306799890537,0.13074584340986045
suiusdt,2025-03-27T16:42:00,2025-03-28T15:17:00,1,2.7474,2.5614,0.9409722222222222,0.8077080212447229,0.014863070558786974,0.009969801271031753,0.13760869391905062
suiusdt,2025-03-28T16:26:00,2025-03-30T03:45:00,-1,2.5336,2.3952,1.4715277777777778,0.9937694704049844,-0.0334230502432539,-0.001000367441532507,0.16804282749936317
suiusdt,2025-03-30T03:55:00,2025-03-31T14:29:00,-1,2.3859,2.2578,1.4402777777777778,0.8001079039654707,-0.02799154962662347,-0.000990211761516091,0.13849672250809714
avaxusdt,2025-04-15T03:11:00,2025-04-17T20:47:00,-1,19.946,19.148,2.7333333333333334,0.9762052555348645,-0.012614254960762636,-0.0005645959251623089,0.13633134092975327
avaxusdt,2025-04-17T22:22:00,2025-04-21T13:04:00,-1,19.108,20.431,3.6125,0.9013490725126475,-0.016892340962492335,-0.0029619848479618544,0.11780709110251149
fetusdt,2025-04-21T17:37:00,2025-04-23T16:17:00,-1,0.5968,0.6166,1.9444444444444444,0.800138552130239,-0.011585813482486683,-0.0023933869127806956,0.09966562125134386
avaxusdt,2025-04-22T12:41:00,2025-04-23T21:42:00,-1,20.422,22.256,1.3756944444444446,0.9520745506989128,-0.024966803618449274,-0.0002861279240871095,0.13318822628537988
suiusdt,2025-04-23T00:24:00,2025-04-23T13:56:00,1,2.7371,2.9616,0.5638888888888889,0.8243284964495214,0.021769117706235817,0.01835784732464095,0.12408277802378208
suiusdt,2025-04-23T14:20:00,2025-04-24T02:47:00,1,2.9707,3.0135,0.51875,0.8032336790726052,0.014297035083178998,0.004385652709946855,0.1225970549606747
fetusdt,2025-04-23T21:25:00,2025-04-25T12:42:00,-1,0.6201,0.703,1.6368055555555556,0.9309740714786265,-0.025396971429472247,-0.00016033304368943957,0.11480771857858342
avaxusdt,2025-04-24T00:23:00,2025-04-26T08:44:00,1,22.313,22.573,2.347916666666667,0.8066298342541437,0.016540015639716552,0.0077274032506146895,0.10633435796162019
suiusdt,2025-04-24T02:54:00,2025-04-24T14:46:00,-1,2.9999,3.1456,0.49444444444444446,0.9373768006065201,-0.007237486225959188,-0.005577762461024427,0.144544800910578
suiusdt,2025-04-24T15:16:00,2025-04-25T01:11:00,1,3.2945,3.4056,0.4131944444444444,0.8107014388489209,0.01176196720788874,0.007094189738203346,0.12339044586927081
suiusdt,2025-04-25T05:26:00,2025-04-25T11:50:00,1,3.4342,3.703,0.26666666666666666,0.8305510415127788,0.001244321680790369,0.0012252986926568205,0.12520605850934902
suiusdt,2025-04-25T11:54:00,2025-04-25T18:26:00,1,3.708,3.5981,0.2722222222222222,0.8947368421052632,0.013504191010068724,0.008821083214524461,0.13052878614421737
suiusdt,2025-04-25T18:32:00,2025-04-26T12:33:00,-1,3.6182,3.4246,0.7506944444444444,0.9041588717801122,-0.016421876545007732,-0.0034973015881623604,0.13259516362523294
linkusdt,2025-04-26T03:40:00,2025-04-28T11:08:00,-1,15.104,14.962,2.311111111111111,0.8055340856392024,-0.013737201388291442,-0.0010222189633733725,0.11483527851225142
fetusdt,2025-04-26T07:21:00,2025-04-28T09:10:00,-1,0.7751,0.7267,2.0756944444444443,0.8051948051948052,-0.006067260820642496,-4.655219506194408e-05,0.10157078942539818
suiusdt,2025-04-26T13:40:00,2025-04-27T08:31:00,-1,3.4339,3.6373,0.7854166666666667,0.8904694167852063,-0.03810266080788585,-0.0011097073294824011,0.1309839754584022
suiusdt,2025-04-27T10:07:00,2025-04-28T06:09:00,-1,3.5863,3.6059,0.8347222222222223,0.8127133105802048,-0.00032885853993603107,-0.012693367340977507,0.1251343547176026
suiusdt,2025-04-28T09:24:00,2025-04-28T17:28:00,1,3.7602,3.5456,0.33611111111111114,0.9548861547164474,0.0008933857369578504,0.0009321500216012968,0.1420280997313508
suiusdt,2025-04-28T17:45:00,2025-04-29T12:47:00,1,3.5886,3.5105,0.7930555555555555,0.9988804925832634,0.00015131050428562054,0.01113327914240067,0.17984181015771467
arbusdt,2025-04-28T22:39:00,2025-05-04T22:29:00,-1,0.3362,0.3116,5.993055555555555,0.8266860043509789,-0.03720104101038607,-0.0007021146830786529,0.10993536761676519
fetusdt,2025-04-29T00:03:00,2025-05-01T14:53:00,-1,0.7148,0.7565,2.6180555555555554,0.9910897875257025,-0.027040679784825872,-0.0016920569936184071,0.12913888716826513
suiusdt,2025-04-29T13:01:00,2025-04-30T13:08:00,-1,3.5099,3.4168,1.0048611111111112,0.9504716981132075,-0.043835553391380525,-0.011355122148696467,0.15003642520219623
avaxusdt,2025-04-30T14:38:00,2025-05-03T02:53:00,-1,20.773,21.1,2.5104166666666665,0.8357174787662047,-0.03453237916247129,-0.00011561304763670066,0.1081952280798517
suiusdt,2025-04-30T20:15:00,2025-05-01T15:26:00,-1,3.4838,3.7237,0.7993055555555556,0.8893034825870647,-0.015983084377501643,-0.0002722416388313831,0.13537349321118072
fetusdt,2025-05-01T15:23:00,2025-05-05T15:05:00,-1,0.757,0.655,3.9875,0.8522099447513812,-0.04126476622623766,-0.006499293042358842,0.10542572712998673
suiusdt,2025-05-01T19:07:00,2025-05-02T18:19:00,-1,3.6627,3.4517,0.9666666666666667,0.9282967032967033,-0.017646877830842015,-0.0023197525388988227,0.1446138395574526
suiusdt,2025-05-02T19:01:00,2025-05-04T01:46:00,-1,3.4467,3.2494,1.28125,0.8856909016505252,-0.011593084444201419,-0.006744052166544473,0.13896264837990538
suiusdt,2025-05-04T06:26:00,2025-05-05T08:29:00,-1,3.1582,3.4316,1.0854166666666667,0.8943652222068392,-0.05617150074326847,-0.0029334278553804494,0.1412166386102923
arbusdt,2025-05-05T06:29:00,2025-05-09T00:48:00,-1,0.3166,0.3647,3.7631944444444443,0.8287474332648871,-0.03180947698294908,-0.0004897250386904639,0.1080169908939402
suiusdt,2025-05-05T08:34:00,2025-05-06T01:05:00,1,3.4416,3.3699,0.6881944444444444,0.8332633347333054,0.03748211671591291,0.0075522442703244985,0.13449567270966956
fetusdt,2025-05-05T15:44:00,2025-05-08T14:20:00,-1,0.6458,0.7264,2.941666666666667,0.8897058823529411,-0.040338636980797996,-0.0026116338212169576,0.10795779247863882
suiusdt,2025-05-06T01:42:00,2025-05-06T20:33:00,-1,3.3598,3.1952,0.7854166666666667,0.950976260710774,-0.016206921139521286,-0.0009108098887496696,0.1514319747250718
linkusdt,2025-05-06T17:49:00,2025-05-08T14:18:00,-1,13.416,14.828,1.8534722222222222,0.9184772849703717,-0.04125323490336439,-0.0005801174438969103,0.11688647588878912
suiusdt,2025-05-06T20:34:00,2025-05-07T16:07:00,-1,3.1705,3.2919,0.8145833333333333,0.8376677852348994,-0.036108195471778896,-0.008653381217551659,0.1380231028774539
avaxusdt,2025-05-07T01:30:00,2025-05-08T21:33:00,1,20.188,22.066,1.8354166666666667,0.9351656095842142,0.00024839719313264033,0.003171531135132216,0.1253691129030689
suiusdt,2025-05-08T03:01:00,2025-05-08T15:24:00,1,3.5256,3.8056,0.5159722222222223,0.8001666435217331,0.010656954591186065,0.014617973333368756,0.13417401980553428
suiusdt,2025-05-08T20:58:00,2025-05-09T08:39:00,1,3.9749,3.9803,0.48680555555555555,0.8492586490939045,0.009074465018099715,0.001908300537971891,0.1411380670219042
avaxusdt,2025-05-08T22:11:00,2025-05-10T05:13:00,-1,21.665,23.536,1.2930555555555556,0.8693101830126702,-0.0029420283984370223,-0.001368744520485951,0.11428580182634411
linkusdt,2025-05-09T01:17:00,2025-05-10T00:54:00,1,15.9,15.912,0.9840277777777777,0.801953336950624,0.025574943681146718,0.015000982416069661,0.10868679153606152
suiusdt,2025-05-09T08:46:00,2025-05-10T00:49:00,-1,3.958,3.9061,0.66875,0.904107725788901,-0.016942751826058786,-0.0021898486111004423,0.14830422071363963
suiusdt,2025-05-10T01:01:00,2025-05-10T18:37:00,1,3.9065,3.9678,0.7333333333333333,0.9193635382955772,0.0004030977237435959,0.000578252115890826,0.1509855346029371
arbusdt,2025-05-10T04:06:00,2025-05-11T00:15:00,-1,0.3788,0.4765,0.8395833333333333,0.9694688414889168,-0.001306770127994714,-0.003637650466954384,0.11760140914524263
avaxusdt,2025-05-10T12:22:00,2025-05-12T01:57:00,1,24.329,24.693,1.5659722222222223,0.804147465437788,0.004139815185603116,0.005163478662388699,0.10876912109707484
suiusdt,2025-05-10T18:55:00,2025-05-11T08:30:00,-1,3.9922,3.9487,0.5659722222222222,0.8156275086968157,-0.013815905300954827,-0.004187462122366342,0.1402849016141062
arbusdt,2025-05-11T00:17:00,2025-05-12T04:47:00,-1,0.4709,0.4586,1.1875,0.9425566343042071,-0.005220088515907845,-2.419753283565418e-05,0.11619474194402592
fetusdt,2025-05-11T00:28:00,2025-05-13T03:27:00,-1,0.8829,0.7949,2.1243055555555554,0.8167802079598422,-0.038926083763478815,-0.0022416041048796687,0.10269216566249527
suiusdt,2025-05-11T09:12:00,2025-05-12T05:33:00,-1,3.9666,4.085,0.8479166666666667,0.9685710480756425,-0.02167004866135277,-0.00019904630525102718,0.16033038708453154
linkusdt,2025-05-12T04:06:00,2025-05-13T01:17:00,-1,17.088,16.444,0.8826388888888889,0.8106519415746348,-0.05166369007497302,-0.0010990796161601535,0.10950684516836583
avaxusdt,2025-05-12T04:28:00,2025-05-13T08:06:00,-1,25.034,24.434,1.1513888888888888,0.8017832647462277,-0.02130482855279026,-0.0028512420142370876,0.10932626064786302
suiusdt,2025-05-12T05:37:00,2025-05-12T15:17:00,-1,4.0965,3.9411,0.4027777777777778,0.8739395546129375,-0.04196294367420381,-0.006795718778928872,0.14888889099366012
arbusdt,2025-05-12T08:02:00,2025-05-13T18:36:00,-1,0.4615,0.4475,1.4402777777777778,0.9874804381846636,-0.0012149820124197196,-0.0005727954108521727,0.1265278933864025
suiusdt,2025-05-12T15:21:00,2025-05-13T12:09:00,-1,3.9623,3.9487,0.8666666666666667,0.8673160458075556,-0.032183771536223045,-0.0015356906120162495,0.14936602904576024
fetusdt,2025-05-13T07:44:00,2025-05-15T09:55:00,-1,0.8118,0.7824,2.0909722222222222,0.8014209591474245,-0.03528170978251671,-0.00319030483355226,0.10347411552066528
suiusdt,2025-05-13T17:10:00,2025-05-14T17:24:00,-1,4.0046,3.879,1.0097222222222222,0.8065362908518178,-0.014057314475768657,-0.0006601036547766725,0.14367232094902746
avaxusdt,2025-05-13T17:20:00,2025-05-15T06:32:00,-1,25.291,24.21,1.55,0.9200180750112968,-0.031607775997709885,-0.0022115895516222617,0.12299559089421369
arbusdt,2025-05-13T18:55:00,2025-05-15T18:20:00,-1,0.4492,0.4104,1.9756944444444444,0.9727551803530314,-0.021125382496875802,-0.005540970838852716,0.12823947453590187
fetusdt,2025-05-15T13:34:00,2025-05-18T09:42:00,-1,0.7848,0.7676,2.838888888888889,0.9352796341892368,-0.0433708913182131,-0.0005889046347691551,0.11453612078649521
suiusdt,2025-05-15T13:51:00,2025-05-16T11:40:00,-1,3.6923,3.9188,0.9090277777777778,0.9746736292428199,-0.1018261955785373,-0.002172367794420843,0.1650365770909085
linkusdt,2025-05-15T14:40:00,2025-05-17T02:23:00,-1,15.918,15.345,1.4881944444444444,0.9118423367939469,-0.020406977976046403,-0.0005001007405522756,0.11731806440512099
avaxusdt,2025-05-16T01:02:00,2025-05-18T09:03:00,-1,23.407,23.268,2.3340277777777776,0.9933422103861518,-0.061822623311896835,-0.0022659414155670743,0.1564422299879383
linkusdt,2025-05-17T13:40:00,2025-05-19T01:11:00,-1,15.175,15.375,1.479861111111111,0.9570702645873489,-0.0558389312009647,-0.0015586238991757984,0.1267647912260674
avaxusdt,2025-05-18T09:40:00,2025-05-20T03:55:00,-1,23.08,22.366,1.7604166666666667,0.9098504837291117,-0.04284363229796048,-0.00679483450864668,0.12831199672810525
suiusdt,2025-05-18T18:54:00,2025-05-19T16:08:00,1,3.7996,3.7274,0.8847222222222222,0.8056518946692357,0.0038050974156759666,0.027996452202587285,0.1447643292004516
linkusdt,2025-05-19T02:00:00,2025-05-20T13:47:00,-1,15.404,15.437,1.4909722222222221,0.8274111675126904,-0.027568562510665896,-0.0005205838566248455,0.11307585336142523
suiusdt,2025-05-19T16:20:00,2025-05-20T18:46:00,-1,3.7457,3.838,1.101388888888889,0.8336952356622812,-0.0696245264283331,-0.0013287329335969211,0.14828456302844648
suiusdt,2025-05-21T04:55:00,2025-05-21T22:55:00,1,3.8793,3.91,0.75,0.8093543467208948,0.0017297779575463806,0.003019100491740312,0.14673721183121954
fetusdt,2025-05-21T10:48:00,2025-05-22T21:12:00,-1,0.7723,0.8761,1.4333333333333333,0.9106836138783923,-0.03410636118960041,-0.0008742461563376741,0.11171966317257125
suiusdt,2025-05-22T13:37:00,2025-05-23T02:19:00,-1,3.8111,3.9092,0.5291666666666667,0.9902960935556109,-0.03697056311909505,-0.00022441803137679406,0.1770756310865483
fetusdt,2025-05-23T12:06:00,2025-05-24T20:31:00,-1,0.8958,0.8638,1.3506944444444444,0.9598806366047745,-0.026858797189148922,-0.0004705258790221739,0.12452667883376894
fetusdt,2025-05-24T21:09:00,2025-05-26T15:59:00,-1,0.8532,0.9186,1.7847222222222223,0.9245466321243523,-0.03460641478785334,-0.0028719564121408026,0.12232113880424539
fetusdt,2025-05-27T03:24:00,2025-05-28T22:36:00,-1,0.8846,0.8974,1.8,0.9881637875879719,-0.01693090642530631,-0.0028708939347184548,0.13529185738161797
fetusdt,2025-05-28T23:05:00,2025-05-31T00:05:00,-1,0.9071,0.7422,2.0416666666666665,0.9073957016434893,-0.027878550852884557,-0.0037330667214396374,0.1265560012014909
arbusdt,2025-05-29T17:45:00,2025-05-31T14:14:00,-1,0.4087,0.3399,1.8534722222222222,0.8922044013427826,-0.009698757166473053,-0.0011235708533964411,0.1191806519826643
linkusdt,2025-05-30T09:30:00,2025-06-01T08:33:00,-1,14.422,13.822,1.9604166666666667,0.8760904397365141,-0.051068662515772745,-0.0003833088295854131,0.11650583744815286
avaxusdt,2025-05-30T12:23:00,2025-06-02T03:17:00,-1,21.44,20.495,2.620833333333333,0.8206462806332683,-0.0430196059665211,-0.00151976391817496,0.11677413815837862
fetusdt,2025-05-31T14:27:00,2025-06-03T15:09:00,-1,0.757,0.8157,3.029166666666667,0.938642702200186,-0.06813647069251774,-0.0006249330769558803,0.13179532081238843
arbusdt,2025-05-31T14:51:00,2025-06-04T03:01:00,-1,0.3402,0.3629,3.5069444444444446,0.9599271402550091,-0.06584760444066212,-0.0036708228678715427,0.132209726897758
linkusdt,2025-06-10T11:27:00,2025-06-11T12:31:00,1,14.914,15.276,1.0444444444444445,0.8864724660814046,0.0007992722221557759,0.0061045324835580644,0.1163791195292116
arbusdt,2025-06-10T22:08:00,2025-06-12T20:00:00,-1,0.4102,0.3744,1.9111111111111112,0.807868601986249,-0.02938059737672981,-0.000952383376612409,0.11652460515774105
linkusdt,2025-06-11T12:39:00,2025-06-12T20:14:00,-1,15.287,14.109,1.3159722222222223,0.9599365331217771,-0.006480335933383947,-0.004867288578668527,0.13699253380853016
arbusdt,2025-06-12T20:56:00,2025-06-15T02:14:00,-1,0.3659,0.3345,2.220833333333333,0.8614637789395071,-0.036473449264043147,-0.000846003221822475,0.1227245607931505
linkusdt,2025-06-13T00:01:00,2025-06-14T16:32:00,-1,13.921,12.937,1.6881944444444446,0.9578482537133681,-0.029313913733493915,-2.9331323684406163e-05,0.1305844584660089
fetusdt,2025-06-13T04:19:00,2025-06-16T11:07:00,-1,0.6605,0.7242,3.283333333333333,0.9302684356680037,-0.06289833971556073,-0.0022244397743410305,0.1317722206234451
avaxusdt,2025-06-13T08:37:00,2025-06-16T07:13:00,-1,19.303,19.763,2.941666666666667,0.8795016987542469,-0.06519210168036897,-4.2321218091626034e-05,0.1246360774596397
linkusdt,2025-06-16T23:50:00,2025-06-18T19:05:00,-1,13.609,12.778,1.8020833333333333,0.8089594214543994,-0.008407938477035732,-0.0007474411075200499,0.11341793119699999
avaxusdt,2025-06-21T21:32:00,2025-06-23T15:54:00,-1,16.486,16.746,1.7652777777777777,0.8155273879583522,-0.03962764282279746,-0.00021510229441513984,0.11655275345339187
arbusdt,2025-06-25T13:24:00,2025-06-27T19:04:00,-1,0.3176,0.3042,2.236111111111111,0.8795341098169717,-0.004416813653319445,-0.0006746058434969893,0.12312739887063978
arbusdt,2025-06-30T00:13:00,2025-06-30T14:47:00,-1,0.3644,0.35,0.6069444444444444,0.9604805564337654,-0.0023661368724385936,-0.00033102096523607294,0.13280748110991294
arbusdt,2025-06-30T15:28:00,2025-07-01T13:04:00,-1,0.3452,0.3277,0.9,0.988671157379057,-0.025822678602648953,-0.003730178768817871,0.15659582864909882
