asset,entry_time,exit_time,side,entry_px,exit_px,raw_log_ret,holding_days,funding_cost,fee_cost,net_log_ret
ethusdt,2024-01-23 22:26:00,2024-01-27 09:21:00,-1,2220.11,2261.02,-0.018259294694031532,3.454861111111111,0.0,0.0012000000000000001,-0.019459294694031532
ethusdt,2024-02-03 22:13:00,2024-02-07 20:00:00,-1,2296.27,2420.27,-0.05259303683074264,3.907638888888889,-0.00030311554861111114,0.0012000000000000001,-0.05348992128213152
ethusdt,2024-02-07 20:17:00,2024-02-11 01:03:00,1,2430.5,2504.62,0.030040028919574576,3.198611111111111,0.00024883915000000004,0.0012000000000000001,0.028591189769574577
ethusdt,2024-02-12 15:10:00,2024-02-14 09:12:00,1,2529.4,2719.59,0.07249901318834313,1.7513888888888889,0.00019313149074074075,0.0012000000000000001,0.07110588169760239
ethusdt,2024-02-14 09:21:00,2024-02-16 05:14:00,1,2723.4,2838.25,0.04130656535416812,1.8284722222222223,0.00023461736574074076,0.0012000000000000001,0.03987194798842738
ethusdt,2024-02-21 13:00:00,2024-02-22 20:31:00,-1,2921.23,3034.49,-0.0380386103892807,1.3131944444444446,-0.00013131944444444446,0.0012000000000000001,-0.039107290944836254
ethusdt,2024-02-22 20:57:00,2024-02-25 11:18:00,1,3011.88,3031.48,0.0064864806073184084,2.597916666666667,0.0003319488020833334,0.0012000000000000001,0.004954531805235075
ethusdt,2024-02-25 20:18:00,2024-02-27 03:57:00,1,3120.86,3221.15,0.03162983378810626,1.31875,0.00031187558333333333,0.0012000000000000001,0.03011795820477292
ethusdt,2024-02-28 15:05:00,2024-02-29 07:04:00,1,3341.23,3468.5,0.03738322117390567,0.6659722222222222,0.00039727906944444445,0.0012000000000000001,0.035785942104461226
ethusdt,2024-03-05 21:17:00,2024-03-06 15:01:00,-1,3484.17,3789.74,-0.08406756286908823,0.7388888888888889,-0.00045412111111111113,0.0012000000000000001,-0.08481344175797713
ethusdt,2024-03-13 02:22:00,2024-03-14 14:58:00,-1,4019.56,3892.55,0.03210797404554875,1.525,-0.0006058748749999999,0.0012000000000000001,0.03151384892054875
ethusdt,2024-03-14 16:20:00,2024-03-15 09:13:00,-1,3858.7,3584.53,0.07370297554242441,0.7034722222222223,-0.00024190299305555554,0.0012000000000000001,0.07274487853547996
ethusdt,2024-03-15 11:00:00,2024-03-16 21:42:00,-1,3670.28,3553.73,0.03227019732480825,1.4458333333333333,-0.0004516132708333333,0.0012000000000000001,0.03152181059564158
ethusdt,2024-03-21 03:27:00,2024-03-22 13:31:00,-1,3535.81,3411.42,0.035813783396934265,1.4194444444444445,-0.00024013451388888888,0.0012000000000000001,0.03485391791082315
ethusdt,2024-03-22 15:46:00,2024-03-24 19:17:00,-1,3344.85,3390.16,-0.013455268393318405,2.1465277777777776,-0.00033749856249999996,0.0012000000000000001,-0.014317769830818405
ethusdt,2024-03-24 20:13:00,2024-03-26 14:54:00,-1,3400.0,3599.83,-0.057111190502722065,1.7784722222222222,-0.00039346326620370376,0.0012000000000000001,-0.05791772723651836
ethusdt,2024-03-28 03:56:00,2024-03-30 21:27:00,-1,3496.48,3506.6,-0.0028901589141856346,2.729861111111111,-0.0010865757175925925,0.0012000000000000001,-0.003003583196593042
ethusdt,2024-04-02 02:25:00,2024-04-03 10:31:00,-1,3473.43,3331.02,0.041864014967423806,1.3375,-0.000151418375,0.0012000000000000001,0.0408154333424238
ethusdt,2024-04-05 07:37:00,2024-04-08 07:36:00,-1,3290.25,3465.88,-0.052003018919061055,2.9993055555555554,-0.00046411254166666663,0.0012000000000000001,-0.05273890637739439
ethusdt,2024-04-09 03:45:00,2024-04-10 12:43:00,1,3694.79,3436.69,-0.07241492036377047,1.3736111111111111,0.0001955678819444444,0.0012000000000000001,-0.07381048824571491
ethusdt,2024-04-10 12:52:00,2024-04-12 13:46:00,-1,3446.89,3456.81,-0.002873823262112618,2.0375,-0.00022584329166666666,0.0012000000000000001,-0.003847979970445951
ethusdt,2024-04-13 04:45:00,2024-04-14 03:44:00,-1,3248.41,2961.43,0.09249338607507014,0.9576388888888889,-9.57638888888889e-05,0.0012000000000000001,0.09138914996395903
ethusdt,2024-04-29 02:56:00,2024-04-30 14:23:00,1,3221.23,3002.98,-0.07015814522292055,1.4770833333333333,7.287929166666667e-05,0.0012000000000000001,-0.07143102451458722
ethusdt,2024-04-30 14:43:00,2024-05-01 19:35:00,-1,3011.65,2917.32,0.03182271470929905,1.2027777777777777,-6.756002777777777e-05,0.0012000000000000001,0.030690274737076827
ethusdt,2024-05-06 10:41:00,2024-05-08 15:21:00,1,3152.92,2990.57,-0.0528650028946031,2.1944444444444446,0.00019020712962962967,0.0012000000000000001,-0.05425521002423273
ethusdt,2024-05-08 22:15:00,2024-05-12 07:45:00,-1,2958.6,2905.9,0.017973030482283475,3.3958333333333335,-0.00027114370833333334,0.0012000000000000001,0.01704417419061681
ethusdt,2024-05-17 19:27:00,2024-05-20 19:28:00,1,3082.71,3317.0,0.07325167970837777,3.0006944444444446,0.0001921644722222222,0.0012000000000000001,0.07185951523615554
ethusdt,2024-05-20 19:36:00,2024-05-21 11:15:00,1,3434.39,3741.64,0.08568469177880982,0.6520833333333333,4.7742281250000006e-05,0.0012000000000000001,0.08443694949755981
ethusdt,2024-05-21 11:56:00,2024-05-22 11:41:00,1,3776.0,3728.76,-0.012589509576133705,0.9895833333333334,9.895833333333334e-05,0.0012000000000000001,-0.013888467909467038
ethusdt,2024-05-22 11:52:00,2024-05-23 12:12:00,-1,3720.01,3932.87,-0.05564308280128909,1.0138888888888888,-0.00010138888888888889,0.0012000000000000001,-0.0567416939124002
ethusdt,2024-05-23 12:21:00,2024-05-23 21:18:00,1,3937.5,3792.47,-0.03752848229186197,0.3729166666666667,3.729166666666667e-05,0.0012000000000000001,-0.038765773958528635
ethusdt,2024-05-23 21:23:00,2024-05-25 10:08:00,-1,3792.15,3759.29,0.008703030788464542,1.53125,-0.000153125,0.0012000000000000001,0.007656155788464543
ethusdt,2024-05-25 10:58:00,2024-05-27 14:53:00,-1,3770.44,3949.79,-0.04647070741771671,2.1631944444444446,-0.00021631944444444446,0.0012000000000000001,-0.04745438797327226
ethusdt,2024-05-28 02:18:00,2024-05-29 16:44:00,1,3855.83,3766.3,-0.023493201460406354,1.601388888888889,0.00023932756944444446,0.0012000000000000001,-0.024932529029850797
ethusdt,2024-06-01 09:29:00,2024-06-04 06:09:00,1,3793.93,3758.01,-0.009512859180492413,2.861111111111111,0.0003231052777777778,0.0012000000000000001,-0.01103596445827019
ethusdt,2024-06-07 15:33:00,2024-06-11 02:12:00,-1,3803.36,3614.99,0.05079579721963636,3.44375,-0.0003927872375,0.0012000000000000001,0.04998858445713636
ethusdt,2024-06-12 18:08:00,2024-06-14 17:05:00,-1,3572.63,3387.73,0.05314193866318294,1.95625,-0.00019562500000000003,0.0012000000000000001,0.05213756366318294
ethusdt,2024-06-15 19:16:00,2024-06-18 00:36:00,-1,3553.44,3494.68,0.016674336257331755,2.2222222222222223,-0.00019637777777777778,0.0012000000000000001,0.015670714035109532
ethusdt,2024-06-19 17:34:00,2024-06-21 14:28:00,1,3561.27,3504.91,-0.015952380266372926,1.8708333333333333,0.00012016986111111112,0.0012000000000000001,-0.01727255012748404
ethusdt,2024-07-04 10:14:00,2024-07-05 09:50:00,-1,3145.92,2873.19,0.09068346442389723,0.9833333333333333,-7.337141666666666e-05,0.0012000000000000001,0.08955683584056388
ethusdt,2024-07-21 23:07:00,2024-07-23 15:35:00,1,3541.23,3437.6,-0.029700570944731032,1.6861111111111111,0.00010428035185185186,0.0012000000000000001,-0.031004851296582883
ethusdt,2024-07-23 16:28:00,2024-07-25 04:02:00,-1,3454.46,3159.01,0.08940746240629027,1.4819444444444445,-9.602506018518521e-05,0.0012000000000000001,0.08830348746647546
ethusdt,2024-07-25 05:06:00,2024-07-27 02:31:00,-1,3179.9,3249.57,-0.02167293013915158,1.8923611111111112,-5.993107638888889e-05,0.0012000000000000001,-0.02281299906276269
ethusdt,2024-08-09 13:42:00,2024-08-12 08:14:00,1,2597.59,2584.77,-0.004947562944703841,2.772222222222222,3.902595833333333e-05,0.0012000000000000001,-0.006186588903037174
ethusdt,2024-08-24 21:54:00,2024-08-27 21:46:00,1,2755.51,2530.91,-0.08502362157680733,2.9944444444444445,0.0001267248888888889,0.0012000000000000001,-0.08635034646569623
ethusdt,2024-10-01 18:46:00,2024-10-03 14:43:00,-1,2500.1,2325.36,0.07245586531145493,1.83125,-0.00014050570833333334,0.0012000000000000001,0.07139637101978825
ethusdt,2024-10-08 17:07:00,2024-10-11 08:38:00,-1,2435.2,2405.68,0.012196280809392564,2.6465277777777776,-0.00022729703819444446,0.0012000000000000001,0.011223577847587008
ethusdt,2024-10-14 03:35:00,2024-10-15 15:28:00,1,2491.7,2569.75,0.030843409465316253,1.4951388888888888,0.0001495138888888889,0.0012000000000000001,0.029493895576427363
ethusdt,2024-10-15 15:34:00,2024-10-18 12:28:00,1,2585.0,2618.31,0.012803563518050516,2.870833333333333,0.0002870833333333333,0.0012000000000000001,0.011316480184717183
ethusdt,2024-10-22 09:06:00,2024-10-24 20:28:00,-1,2624.0,2528.85,0.036935217134059777,2.473611111111111,-0.0002473611111111111,0.0012000000000000001,0.035982578245170885
ethusdt,2024-10-28 18:52:00,2024-10-30 14:30:00,-1,2495.63,2710.54,-0.08260667469471798,1.8180555555555555,-0.00018180555555555555,0.0012000000000000001,-0.08362486913916244
ethusdt,2024-10-30 14:54:00,2024-11-01 13:58:00,1,2706.88,2570.03,-0.05187910814276391,1.961111111111111,0.00019611111111111112,0.0012000000000000001,-0.053275219253875024
ethusdt,2024-11-01 14:08:00,2024-11-04 10:50:00,-1,2573.1,2465.79,0.04259915471720871,2.8625,-0.00028625,0.0012000000000000001,0.04168540471720871
ethusdt,2024-11-04 15:03:00,2024-11-06 06:21:00,-1,2447.23,2607.95,-0.06360769941392759,1.6375,-0.00016375,0.0012000000000000001,-0.06464394941392759
ethusdt,2024-11-06 06:26:00,2024-11-07 06:54:00,1,2618.54,2801.49,0.06753450795844212,1.0194444444444444,0.00010194444444444445,0.0012000000000000001,0.06623256351399767
ethusdt,2024-11-07 07:09:00,2024-11-08 16:57:00,1,2811.25,2911.01,0.03487087571181745,1.4083333333333334,0.00014083333333333336,0.0012000000000000001,0.033530042378484115
ethusdt,2024-11-09 18:03:00,2024-11-10 19:43:00,-1,3036.0,3213.23,-0.056735802227543285,1.0694444444444444,-0.0001962858333333333,0.0012000000000000001,-0.057739516394209954
ethusdt,2024-11-10 19:48:00,2024-11-11 16:22:00,-1,3161.99,3281.6,-0.03712953210904438,0.8569444444444444,-0.00018855348611111113,0.0012000000000000001,-0.038140978622933266
ethusdt,2024-11-11 20:33:00,2024-11-12 10:56:00,-1,3342.47,3290.22,0.015755622793266588,0.5993055555555555,-0.00018967721180555556,0.0012000000000000001,0.014745300005072143
ethusdt,2024-11-12 13:54:00,2024-11-13 14:20:00,-1,3240.41,3236.2,0.0013000630246273873,1.0180555555555555,-0.0002997919097222222,0.0012000000000000001,0.00039985493434960945
ethusdt,2024-11-14 23:11:00,2024-11-16 12:40:00,-1,3065.44,3172.71,-0.03439499690357196,1.5618055555555554,-0.00016321388657407408,0.0012000000000000001,-0.035431783016997884
ethusdt,2024-11-18 16:29:00,2024-11-20 05:26:00,-1,3179.2,3116.25,0.019999236959784696,1.5395833333333333,-0.00025010018055555554,0.0012000000000000001,0.019049337140340253
ethusdt,2024-11-20 14:07:00,2024-11-21 13:25:00,-1,3143.33,3344.49,-0.06203146805699336,0.9708333333333333,-0.0001639009375,0.0012000000000000001,-0.06306756711949336
ethusdt,2024-11-21 18:13:00,2024-11-23 00:44:00,1,3346.15,3353.8,0.002283600123718378,1.2715277777777778,0.0003360012152777778,0.0012000000000000001,0.0007475989084406002
ethusdt,2024-11-24 19:58:00,2024-11-25 16:21:00,-1,3330.38,3533.42,-0.05917982885503839,0.8493055555555555,-0.00025080417708333333,0.0012000000000000001,-0.060129024677955056
ethusdt,2024-11-25 16:29:00,2024-11-26 14:40:00,1,3506.39,3343.8,-0.04747913336908363,0.9243055555555556,0.0002310163090277778,0.0012000000000000001,-0.04891014967811141
ethusdt,2024-11-26 14:44:00,2024-11-27 15:51:00,-1,3341.07,3561.76,-0.06396368975391353,1.0465277777777777,-0.00017736552777777777,0.0012000000000000001,-0.06498632422613576
ethusdt,2024-11-28 14:19:00,2024-11-30 05:47:00,-1,3576.44,3676.0,-0.027457312245688273,1.6444444444444444,-0.00017773703703703703,0.0012000000000000001,-0.028479575208651235
ethusdt,2024-12-03 00:07:00,2024-12-04 03:23:00,-1,3642.06,3662.29,-0.005539179181053682,1.136111111111111,-0.0001939284861111111,0.0012000000000000001,-0.006545250694942571
ethusdt,2024-12-04 14:57:00,2024-12-05 03:56:00,-1,3794.12,3833.97,-0.010448319966347543,0.5409722222222222,-0.00013799930902777776,0.0012000000000000001,-0.011510320657319766
ethusdt,2024-12-06 08:51:00,2024-12-07 08:04:00,-1,3894.23,3991.41,-0.02464858150090776,0.9673611111111111,-0.00023917519791666667,0.0012000000000000001,-0.025609406302991092
ethusdt,2024-12-09 22:14:00,2024-12-10 15:42:00,-1,3659.94,3571.63,0.02442467961381075,0.7277777777777777,-8.522641666666666e-05,0.0012000000000000001,0.023309906030477417
ethusdt,2024-12-12 11:22:00,2024-12-13 15:50:00,1,3914.01,3904.51,-0.002430128636930495,1.1861111111111111,0.00011861111111111112,0.0012000000000000001,-0.003748739748041606
ethusdt,2024-12-15 01:54:00,2024-12-16 15:55:00,-1,3892.22,3942.79,-0.012908905603470985,1.5840277777777778,-0.00015368237499999998,0.0012000000000000001,-0.013955223228470984
ethusdt,2024-12-16 16:07:00,2024-12-17 15:51:00,1,3959.39,3935.02,-0.006174008548334943,0.9888888888888889,9.888888888888889e-05,0.0012000000000000001,-0.007472897437223833
ethusdt,2024-12-17 18:49:00,2024-12-18 20:35:00,-1,3941.69,3702.25,0.0626688224186238,1.073611111111111,-0.0001073611111111111,0.0012000000000000001,0.06157618352973491
ethusdt,2024-12-18 20:40:00,2024-12-19 17:42:00,-1,3694.17,3514.71,0.04979888298920283,0.8763888888888889,-7.612752083333334e-05,0.0012000000000000001,0.048675010510036164
ethusdt,2024-12-19 19:37:00,2024-12-20 10:19:00,-1,3455.92,3216.72,0.07172649566952478,0.6125,-5.320481250000001e-05,0.0012000000000000001,0.07057970048202478
ethusdt,2025-01-04 14:43:00,2025-01-06 18:20:00,1,3635.0,3681.62,0.012743761719412747,2.1506944444444445,0.00021506944444444446,0.0012000000000000001,0.011328692274968303
ethusdt,2025-01-13 17:00:00,2025-01-15 13:32:00,-1,3010.49,3277.45,-0.08496282479973048,1.8555555555555556,-0.00010197514814814815,0.0012000000000000001,-0.08606084965158234
ethusdt,2025-01-18 14:38:00,2025-01-19 14:46:00,-1,3295.92,3357.64,-0.018553006329666877,1.0055555555555555,-0.00010055555555555555,0.0012000000000000001,-0.019652450774111322
ethusdt,2025-01-19 15:03:00,2025-01-20 06:57:00,-1,3401.3,3413.5,-0.003580446391164378,0.6625,-6.625e-05,0.0012000000000000001,-0.004714196391164378
ethusdt,2025-02-03 00:34:00,2025-02-03 09:08:00,-1,2834.64,2610.74,0.082281238936338,0.35694444444444445,8.96680138888889e-05,0.0012000000000000001,0.0809915709224491
ethusdt,2025-03-25 03:21:00,2025-03-27 13:17:00,1,2049.24,2015.1,-0.016800170746219343,2.4138888888888888,3.3553055555555518e-06,0.0012000000000000001,-0.0180035260517749
ethusdt,2025-03-28 16:14:00,2025-03-30 22:57:00,-1,1867.48,1803.69,0.034755361943383405,2.279861111111111,-2.698595601851852e-05,0.0012000000000000001,0.033582347899401926
ethusdt,2025-04-03 00:02:00,2025-04-04 14:10:00,1,1793.57,1788.49,-0.0028363586348003943,1.5888888888888888,2.5144166666666662e-05,0.0012000000000000001,-0.004061502801467061
ethusdt,2025-04-21 10:12:00,2025-04-22 14:56:00,1,1637.16,1667.21,0.018188537258890462,1.1972222222222222,9.650808333333334e-05,0.0012000000000000001,0.01689202917555713
ethusdt,2025-04-22 14:59:00,2025-04-23 12:49:00,-1,1674.63,1809.59,-0.07750805492770536,0.9097222222222222,-8.235260416666666e-05,0.0012000000000000001,-0.0786257023235387
ethusdt,2025-04-27 02:13:00,2025-04-29 01:08:00,-1,1813.53,1802.07,0.0063392180425400155,1.9548611111111112,9.07642013888889e-05,0.0012000000000000001,0.005048453841151126
ethusdt,2025-04-29 10:02:00,2025-05-01 00:59:00,1,1833.6,1796.88,-0.020229419929880886,1.6229166666666666,-3.647234722222222e-05,0.0012000000000000001,-0.021392947582658663
ethusdt,2025-05-02 12:33:00,2025-05-05 02:27:00,1,1831.09,1795.63,-0.01955548265912058,2.5791666666666666,1.8054166666666494e-07,0.0012000000000000001,-0.020755663200787245
ethusdt,2025-05-05 02:52:00,2025-05-06 23:23:00,-1,1800.72,1812.19,-0.006349473712423148,1.854861111111111,2.221196180555556e-05,0.0012000000000000001,-0.007571685674228704
ethusdt,2025-05-06 23:39:00,2025-05-08 16:06:00,-1,1812.24,2050.69,-0.12361267270288082,1.6854166666666666,-2.516888888888889e-05,0.0012000000000000001,-0.12478750381399194
ethusdt,2025-05-08 16:13:00,2025-05-09 06:31:00,1,2054.64,2254.2,0.09269449270563823,0.5958333333333333,5.5761062500000005e-05,0.0012000000000000001,0.09143873164313822
ethusdt,2025-05-09 06:34:00,2025-05-09 13:39:00,1,2250.84,2357.29,0.04620917426722073,0.2951388888888889,2.951388888888889e-05,0.0012000000000000001,0.04497966037833184
ethusdt,2025-05-09 13:45:00,2025-05-10 10:53:00,-1,2372.08,2412.67,-0.01696681069005384,0.8805555555555555,-8.372322222222222e-05,0.0012000000000000001,-0.01808308746783162
ethusdt,2025-05-10 13:47:00,2025-05-11 02:47:00,1,2427.61,2545.0,0.047223415736630484,0.5416666666666666,3.102125e-05,0.0012000000000000001,0.045992394486630485
ethusdt,2025-05-11 03:52:00,2025-05-12 03:26:00,1,2539.03,2525.92,-0.005176765526920025,0.9819444444444444,4.003878472222222e-05,0.0012000000000000001,-0.006416804311642247
ethusdt,2025-05-12 23:21:00,2025-05-13 18:56:00,-1,2496.52,2654.66,-0.06141882408769366,0.8159722222222222,-6.412317708333333e-05,0.0012000000000000001,-0.06255470091061033
ethusdt,2025-05-13 19:51:00,2025-05-14 14:03:00,1,2698.0,2597.28,-0.038046014205166324,0.7583333333333333,5.587779166666667e-05,0.0012000000000000001,-0.03930189199683299
ethusdt,2025-05-14 14:12:00,2025-05-15 13:47:00,-1,2590.91,2529.31,0.02406262708351,0.9826388888888888,-5.126918402777778e-05,0.0012000000000000001,0.02291389626753778
ethusdt,2025-05-15 16:45:00,2025-05-16 15:58:00,-1,2571.65,2592.55,-0.008094231094037351,0.9673611111111111,-6.239479166666667e-05,0.0012000000000000001,-0.009231836302370684
ethusdt,2025-05-16 16:14:00,2025-05-18 00:34:00,-1,2587.0,2473.13,0.04501434831474742,1.3472222222222223,-4.342995370370371e-05,0.0012000000000000001,0.04385777826845112
ethusdt,2025-05-18 01:25:00,2025-05-18 21:59:00,-1,2480.92,2406.01,0.030659685307479347,0.8569444444444444,-1.1140277777777775e-06,0.0012000000000000001,0.029460799335257123
ethusdt,2025-05-19 03:05:00,2025-05-19 20:21:00,-1,2394.09,2516.76,-0.04996915958375919,0.7194444444444444,-6.605219444444444e-05,0.0012000000000000001,-0.05110310738931475
ethusdt,2025-05-19 20:34:00,2025-05-20 19:22:00,1,2519.1,2471.39,-0.01912094948527591,0.95,4.918625e-05,0.0012000000000000001,-0.02037013573527591
ethusdt,2025-05-20 19:30:00,2025-05-21 16:11:00,-1,2483.56,2562.08,-0.031126413866210467,0.8618055555555556,-7.846739583333334e-06,0.0012000000000000001,-0.03231856712662713
ethusdt,2025-05-21 16:18:00,2025-05-22 03:50:00,-1,2580.25,2640.31,-0.023010041043056782,0.48055555555555557,-2.5582375000000003e-05,0.0012000000000000001,-0.024184458668056782
ethusdt,2025-05-22 06:12:00,2025-05-23 03:12:00,1,2611.31,2705.32,0.035368193621232176,0.875,4.0573750000000004e-05,0.0012000000000000001,0.034127619871232175
ethusdt,2025-05-23 13:18:00,2025-05-25 01:38:00,-1,2554.65,2498.1,0.02238478504307141,1.5138888888888888,-4.983217592592592e-05,0.0012000000000000001,0.021234617218997335
ethusdt,2025-05-27 08:07:00,2025-05-28 10:01:00,1,2622.21,2623.24,0.0003927213158976038,1.0791666666666666,0.00010791666666666667,0.0012000000000000001,-0.0009151953507690629
ethusdt,2025-05-29 02:26:00,2025-05-29 21:46:00,1,2735.93,2651.39,-0.03138738385455244,0.8055555555555556,6.703027777777778e-05,0.0012000000000000001,-0.032654414132330216
ethusdt,2025-05-29 22:03:00,2025-05-30 19:55:00,-1,2661.05,2578.04,0.03169136144719534,0.9111111111111111,-6.386888888888888e-05,0.0012000000000000001,0.030555230336084226
ethusdt,2025-05-30 20:19:00,2025-06-01 15:19:00,-1,2571.54,2510.99,0.023827843544905938,1.7916666666666667,-7.052000000000001e-05,0.0012000000000000001,0.02269836354490594
ethusdt,2025-06-02 21:46:00,2025-06-04 01:34:00,1,2550.73,2610.52,0.02316984249526597,1.1583333333333334,8.448883333333335e-05,0.0012000000000000001,0.021885353661932637
ethusdt,2025-06-05 17:14:00,2025-06-06 12:15:00,-1,2569.99,2475.71,0.03737478428040652,0.7923611111111111,-3.597319444444445e-05,0.0012000000000000001,0.03621075747485096
ethusdt,2025-06-06 12:29:00,2025-06-08 13:18:00,-1,2477.4,2506.8,-0.011797416230420969,2.0340277777777778,-9.581626851851852e-05,0.0012000000000000001,-0.01290159996190245
ethusdt,2025-06-09 16:29:00,2025-06-10 11:49:00,1,2566.34,2767.86,0.07559369907723416,0.8055555555555556,7.508986111111113e-05,0.0012000000000000001,0.07431860921612304
ethusdt,2025-06-10 11:54:00,2025-06-11 04:24:00,1,2769.11,2792.67,0.008472158525842701,0.6875,6.875e-05,0.0012000000000000001,0.007203408525842702
ethusdt,2025-06-11 04:47:00,2025-06-11 20:06:00,-1,2796.94,2795.61,0.00047563277040823805,0.6381944444444444,-6.381944444444444e-05,0.0012000000000000001,-0.0006605477851473176
ethusdt,2025-06-12 04:37:00,2025-06-12 22:00:00,-1,2749.39,2637.75,0.0414527878513057,0.7243055555555555,-3.8627215277777776e-05,0.0012000000000000001,0.04029141506658348
ethusdt,2025-06-13 02:24:00,2025-06-13 17:45:00,-1,2469.22,2529.23,-0.024012597295937032,0.6395833333333333,-1.3322520833333334e-05,0.0012000000000000001,-0.025199274775103697
ethusdt,2025-06-13 17:54:00,2025-06-15 13:50:00,1,2535.79,2540.29,0.0017730221662592995,1.8305555555555555,5.890727777777777e-05,0.0012000000000000001,0.0005141148884815216
ethusdt,2025-06-15 22:05:00,2025-06-16 22:44:00,1,2525.92,2553.52,0.010867446660528687,1.0270833333333333,5.6956906250000006e-05,0.0012000000000000001,0.009610489754278686
ethusdt,2025-06-16 22:45:00,2025-06-17 16:29:00,1,2568.54,2485.31,-0.032940243836635776,0.7388888888888889,3.516372222222222e-05,0.0012000000000000001,-0.034175407558858
ethusdt,2025-06-17 16:50:00,2025-06-18 15:15:00,-1,2470.08,2496.31,-0.01056310273375575,0.9340277777777778,-3.687541666666666e-05,0.0012000000000000001,-0.011726227317089083
ethusdt,2025-06-23 19:55:00,2025-06-24 14:20:00,1,2314.14,2437.15,0.051791195598469716,0.7673611111111112,2.2099999999999996e-06,0.0012000000000000001,0.050588985598469714
ethusdt,2025-06-30 18:09:00,2025-07-02 06:23:00,1,2486.07,2442.12,-0.01783663584480393,1.5097222222222222,2.1141143518518518e-05,0.0012000000000000001,-0.01905777698832245
ethusdt,2025-07-02 19:54:00,2025-07-03 23:49:00,1,2585.37,2588.96,0.0013876194893026538,1.1631944444444444,5.6031076388888886e-05,0.0012000000000000001,0.00013158841291376479
ethusdt,2025-07-06 04:52:00,2025-07-07 16:01:00,-1,2511.03,2534.0,-0.009106054363567005,1.4645833333333333,-3.762514583333333e-05,0.0012000000000000001,-0.010268429217733672
ethusdt,2025-07-07 23:59:00,2025-07-09 10:37:00,-1,2541.37,2614.78,-0.028476658257209523,1.4430555555555555,-4.6769430555555556e-05,0.0012000000000000001,-0.029629888826653968
ethusdt,2025-07-09 11:39:00,2025-07-10 06:05:00,1,2619.19,2780.57,0.05979083298900426,0.7680555555555556,3.630982638888889e-05,0.0012000000000000001,0.05855452316261538
ethusdt,2025-07-10 07:18:00,2025-07-10 21:56:00,1,2818.52,2994.65,0.060615438815505324,0.6097222222222223,1.9431847222222225e-05,0.0012000000000000001,0.0593960069682831
ethusdt,2025-07-10 21:58:00,2025-07-11 12:01:00,1,2978.01,2984.89,0.002307603029739644,0.5854166666666667,3.8599447916666676e-05,0.0012000000000000001,0.0010690035818229772
ethusdt,2025-07-11 13:23:00,2025-07-12 14:54:00,-1,2990.25,2924.42,0.02226082552408773,1.0631944444444446,-8.568815625000002e-05,0.0012000000000000001,0.02114651368033773
ethusdt,2025-07-15 23:00:00,2025-07-16 15:28:00,1,3119.87,3249.46,0.040697494403768214,0.6861111111111111,6.861111111111111e-05,0.0012000000000000001,0.039428883292657105
ethusdt,2025-07-16 16:34:00,2025-07-17 03:31:00,1,3258.01,3323.9,0.020022212761948387,0.45625,4.5625e-05,0.0012000000000000001,0.018776587761948387
ethusdt,2025-07-17 06:21:00,2025-07-17 17:46:00,1,3393.13,3408.25,0.004446163839732875,0.4756944444444444,4.756944444444444e-05,0.0012000000000000001,0.00319859439528843
ethusdt,2025-07-17 17:51:00,2025-07-18 05:00:00,-1,3419.64,3618.3,-0.056469019899105966,0.46458333333333335,-4.6458333333333335e-05,0.0012000000000000001,-0.05762256156577263
ethusdt,2025-07-18 05:31:00,2025-07-18 15:49:00,1,3643.79,3556.68,-0.024196823290938176,0.42916666666666664,4.291666666666667e-05,0.0012000000000000001,-0.025439739957604842
ethusdt,2025-07-19 08:10:00,2025-07-20 09:06:00,-1,3567.6,3707.22,-0.03838916877871455,1.038888888888889,-0.0001038888888888889,0.0012000000000000001,-0.03948527988982566
ethusdt,2025-07-20 11:47:00,2025-07-21 00:25:00,1,3742.48,3724.71,-0.004759496824112855,0.5263888888888889,5.263888888888889e-05,0.0012000000000000001,-0.0060121357130017445
ethusdt,2025-07-21 00:34:00,2025-07-21 16:04:00,-1,3719.76,3812.82,-0.02470992276269475,0.6458333333333334,-6.458333333333334e-05,0.0012000000000000001,-0.025845339429361416
ethusdt,2025-07-21 19:02:00,2025-07-22 09:18:00,-1,3742.72,3625.38,0.03185350942024024,0.5944444444444444,-5.9444444444444445e-05,0.0012000000000000001,0.030712953864684686
ethusdt,2025-07-22 14:13:00,2025-07-23 08:45:00,-1,3660.97,3674.84,-0.0037814546799110273,0.7722222222222223,-7.722222222222223e-05,0.0012000000000000001,-0.004904232457688805
ethusdt,2025-07-23 08:59:00,2025-07-23 21:17:00,-1,3691.07,3566.12,0.03443821889364019,0.5125,-5.125e-05,0.0012000000000000001,0.03328946889364019
ethusdt,2025-07-24 01:20:00,2025-07-24 14:40:00,-1,3644.0,3689.72,-0.012468595016825814,0.5555555555555556,-5.555555555555556e-05,0.0012000000000000001,-0.013613039461270258
ethusdt,2025-07-24 14:49:00,2025-07-25 03:33:00,1,3711.42,3578.74,-0.03640376956111039,0.5305555555555556,5.305555555555556e-05,0.0012000000000000001,-0.037656825116665946
ethusdt,2025-07-25 03:35:00,2025-07-25 15:15:00,-1,3582.27,3636.0,-0.014887498632984773,0.4861111111111111,-4.8611111111111115e-05,0.0012000000000000001,-0.016038887521873664
