sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-1.6171,-2.6219,-0.7517,-0.9178,1853,0.8454,0.4377,1.0859,-0.001114,0.9383,0.1011,2.0386,22.802,-0.9137,1855,-0.001114,0.020517,-2.3391,0.01943653,UNI,1h,ema_5_13_34_vol,combo,2h,F,False,False
-1.0899,-1.7596,-0.7171,-0.884,1348,0.8776,0.4505,1.0704,-0.001164,0.9268,0.0749,1.7886,18.6683,-0.8779,1374,-0.001164,0.02737,-1.5765,0.1151321,UNI,1h,ema_5_13_34_vol,combo,4h,F,False,False
-0.9413,-1.4037,-0.7302,-0.899,1013,0.8813,0.4523,1.0672,-0.001546,1.0704,0.0554,0.6427,9.2035,-0.893,1017,-0.001546,0.036197,-1.3617,0.17360575,UNI,1h,ema_5_13_34_vol,combo,8h,F,False,False
-0.6487,-0.8198,-0.7441,-0.9097,802,0.9036,0.4658,1.0364,-0.001581,1.1186,0.0446,-1.592,32.9633,-0.9059,818,-0.001581,0.048189,-0.9383,0.34834416,UNI,1h,ema_5_13_34_vol,combo,12h,F,False,False
-0.0293,-0.0492,-0.4615,-0.7439,494,0.995,0.4771,1.0906,-0.000101,0.9886,0.0297,0.6861,3.2055,-0.5852,545,-0.000101,0.055529,-0.0424,0.96620124,UNI,1h,ema_5_13_34_vol,combo,1d,F,False,False
-1.356,-2.0429,-0.5788,-0.8158,1111,0.8334,0.4404,1.059,-0.001035,0.9482,0.0613,1.6512,21.6404,-0.7374,1124,-0.001035,0.01769,-1.9614,0.05007553,UNI,1h,macd_rsi_combo,combo,2h,F,False,False
-1.8522,-2.6317,-0.7366,-0.9197,981,0.765,0.4419,0.9661,-0.002057,0.8307,0.0549,1.7747,28.4951,-0.9063,1007,-0.002057,0.024366,-2.6793,0.00749899,UNI,1h,macd_rsi_combo,combo,4h,F,False,False
-1.7013,-1.9787,-0.8002,-0.9618,826,0.7672,0.4647,0.8837,-0.002956,0.8703,0.0463,-1.5718,26.3757,-0.9537,850,-0.002956,0.035024,-2.461,0.01405301,UNI,1h,macd_rsi_combo,combo,8h,F,False,False
-0.6281,-0.7349,-0.6581,-0.8434,408,0.9025,0.5054,0.8833,-0.001373,0.9492,0.0406,-1.3697,17.8405,-0.8163,744,-0.001373,0.041234,-0.9085,0.3639067,UNI,1h,macd_rsi_combo,combo,12h,F,False,False
-0.7214,-0.7856,-0.7398,-0.9375,286,0.8623,0.4918,0.891,-0.002886,0.8492,0.0266,-2.3091,19.5708,-0.9158,488,-0.002886,0.061102,-1.0435,0.29724556,UNI,1h,macd_rsi_combo,combo,1d,F,False,False
-1.6929,-2.5674,-0.6692,-0.8726,1667,0.835,0.4402,1.0619,-0.000958,1.0004,0.092,1.1978,21.4283,-0.8403,1688,-0.000958,0.016077,-2.4488,0.01443454,UNI,1h,macd_rsi_fast,combo,2h,F,False,False
-1.2196,-1.7881,-0.6704,-0.9265,1442,0.8671,0.4668,0.9904,-0.001106,0.9333,0.0797,1.4064,23.7253,-0.8687,1461,-0.001106,0.023966,-1.7642,0.07791143,UNI,1h,macd_rsi_fast,combo,4h,F,False,False
-1.0719,-1.4287,-0.7212,-0.9566,1134,0.8689,0.4839,0.9268,-0.001553,0.8624,0.0626,0.3888,12.5165,-0.9137,1149,-0.001553,0.033955,-1.5505,0.12129591,UNI,1h,macd_rsi_fast,combo,8h,F,False,False
-0.6982,-0.9306,-0.6751,-0.9335,915,0.9058,0.48,0.9812,-0.001374,0.952,0.0505,-0.0857,9.8597,-0.8753,927,-0.001374,0.041415,-1.01,0.31278108,UNI,1h,macd_rsi_fast,combo,12h,F,False,False
0.2632,0.4049,-0.2368,-0.7688,547,1.0474,0.4947,1.0697,0.000928,1.0556,0.031,0.6953,8.7367,-0.3432,568,0.000928,0.058115,0.3807,0.7035364,UNI,1h,macd_rsi_fast,combo,1d,D,False,False
-1.7391,-2.4272,-0.6313,-0.7234,672,0.7501,0.4406,0.9524,-0.001692,0.9175,0.0376,0.1139,6.1942,-0.721,690,-0.001692,0.01767,-2.5157,0.01210753,UNI,1h,ema_vwap_combo,combo,2h,F,False,False
-1.2226,-1.8754,-0.6139,-0.7594,630,0.8065,0.4612,0.9423,-0.001769,0.76,0.0344,1.3585,12.6,-0.7311,631,-0.001769,0.025133,-1.7685,0.07746587,UNI,1h,ema_vwap_combo,combo,4h,F,False,False
-1.0774,-1.5544,-0.6645,-0.8034,549,0.8172,0.4418,1.0324,-0.002303,0.9994,0.03,0.6079,9.4172,-0.7975,550,-0.002303,0.034653,-1.5585,0.11969823,UNI,1h,ema_vwap_combo,combo,8h,F,False,False
-1.5295,-1.7752,-0.7921,-0.942,467,0.7177,0.4274,0.9616,-0.004756,0.9867,0.0259,-2.6185,35.062,-0.9432,475,-0.004756,0.046848,-2.2125,0.02740976,UNI,1h,ema_vwap_combo,combo,12h,F,False,False
-1.0584,-1.2068,-0.7865,-0.957,351,0.7693,0.451,0.9365,-0.005401,0.8416,0.0195,-2.3,26.901,-0.9463,357,-0.005401,0.066654,-1.531,0.12666567,UNI,1h,ema_vwap_combo,combo,1d,F,False,False
-1.3127,-1.3903,-0.5295,-0.4627,236,0.6733,0.4253,0.9099,-0.002086,0.749,0.0142,-3.3322,33.2232,-0.4446,261,-0.002086,0.017747,-1.8988,0.05869224,UNI,1h,stoch_bb_combo,combo,2h,F,False,False
-1.0969,-1.2455,-0.5296,-0.509,227,0.7248,0.4643,0.8363,-0.002327,0.7347,0.0137,-1.3421,10.2851,-0.4817,252,-0.002327,0.023286,-1.5866,0.11385255,UNI,1h,stoch_bb_combo,combo,4h,F,False,False
-0.7652,-0.9443,-0.5046,-0.5849,216,0.8032,0.4622,0.9346,-0.00247,0.8156,0.013,-0.4591,5.2685,-0.519,238,-0.00247,0.034421,-1.1069,0.26944636,UNI,1h,stoch_bb_combo,combo,8h,F,False,False
-0.8902,-1.1381,-0.5219,-0.6644,205,0.7917,0.4957,0.8056,-0.003161,0.7824,0.0125,-0.5575,1.517,-0.5897,230,-0.003161,0.037233,-1.2877,0.19914689,UNI,1h,stoch_bb_combo,combo,12h,F,False,False
-0.0244,-0.0323,-0.2234,-0.5254,92,0.9933,0.4878,1.043,-0.000117,1.022,0.0112,-0.8616,5.154,-0.2299,205,-0.000117,0.047335,-0.0353,0.97185693,UNI,1h,stoch_bb_combo,combo,1d,F,False,False
0.2168,0.3173,0.1412,-0.1571,148,1.0584,0.5306,0.9363,0.000295,0.9948,0.0134,0.206,3.0875,0.047,245,0.000295,0.014734,0.3137,0.75403534,UNI,1h,channel,priceaction,2h,D,False,False
-0.1478,-0.186,-0.188,-0.2673,213,0.9593,0.5281,0.8571,-0.000275,0.9883,0.0126,-0.4893,4.5244,-0.1023,231,-0.000275,0.01955,-0.2138,0.83087514,UNI,1h,channel,priceaction,4h,F,False,False
0.8174,1.267,0.897,-0.2458,98,1.2622,0.5556,1.0098,0.00235,0.9922,0.0118,0.835,5.4946,0.5173,216,0.00235,0.029214,1.1824,0.23836428,UNI,1h,channel,priceaction,8h,C,False,False
0.1975,0.2823,0.0232,-0.4444,123,1.054,0.5271,0.9456,0.000677,0.9314,0.0111,-0.2718,0.5156,0.0217,203,0.000677,0.033777,0.2857,0.77537838,UNI,1h,channel,priceaction,12h,D,False,False
0.1689,0.2147,-0.09,-0.5121,88,1.0533,0.5435,0.8848,0.000983,0.8355,0.01,-0.2963,7.4556,-0.0941,184,0.000983,0.054591,0.2443,0.80730172,UNI,1h,channel,priceaction,1d,D,False,False
0.2116,0.291,0.1569,-0.1074,32,1.0913,0.5439,0.9153,0.000405,1.1471,0.0062,0.2644,5.0802,0.0356,114,0.000405,0.014142,0.3061,0.76006544,UNI,1h,channel_short,priceaction,2h,D,False,False
0.324,0.4189,0.2766,-0.1521,41,1.1509,0.5315,1.0144,0.001058,1.1132,0.0061,-0.0679,5.0366,0.0901,111,0.001058,0.023787,0.4686,0.64025553,UNI,1h,channel_short,priceaction,4h,D,False,False
0.3772,0.5736,0.241,-0.2365,54,1.1502,0.5463,0.9552,0.001455,1.0729,0.0059,0.0355,0.4469,0.123,108,0.001455,0.027707,0.5456,0.58648045,UNI,1h,channel_short,priceaction,8h,D,False,False
-0.2702,-0.3499,-0.1918,-0.3856,68,0.9004,0.5714,0.6753,-0.001108,0.8006,0.0057,-0.4082,0.5835,-0.1485,105,-0.001108,0.029042,-0.3908,0.69673751,UNI,1h,channel_short,priceaction,12h,F,False,False
0.3603,0.4831,0.1517,-0.4152,52,1.1517,0.5361,0.9966,0.002136,0.9533,0.0053,-0.5022,1.2233,0.1363,97,0.002136,0.040368,0.5211,0.60348153,UNI,1h,channel_short,priceaction,1d,D,False,False
-1.1244,-1.7585,-0.5285,-0.5559,495,0.8208,0.458,0.9712,-0.001134,0.9819,0.0312,0.8121,5.902,-0.5171,572,-0.001134,0.016674,-1.6265,0.10439951,UNI,1h,inside_bar,priceaction,2h,F,False,False
-0.3596,-0.5845,-0.3319,-0.5727,443,0.9321,0.4736,1.0361,-0.000568,0.9191,0.0279,2.4952,28.8102,-0.3567,511,-0.000568,0.0247,-0.5202,0.60315828,UNI,1h,inside_bar,priceaction,4h,F,False,False
-1.5535,-1.415,-0.7977,-0.9568,456,0.6643,0.4595,0.7813,-0.005027,1.0053,0.0249,-6.2084,67.3231,-0.9509,457,-0.005027,0.047828,-2.2471,0.02510933,UNI,1h,inside_bar,priceaction,8h,F,False,False
-0.7055,-0.8975,-0.6126,-0.7588,412,0.859,0.4455,1.069,-0.002167,1.0952,0.0225,-1.359,20.144,-0.7297,413,-0.002167,0.043163,-1.0205,0.30810206,UNI,1h,inside_bar,priceaction,12h,F,False,False
-1.3017,-1.3012,-0.8539,-0.9824,323,0.6961,0.4573,0.8261,-0.007589,0.8461,0.0179,-3.9143,38.9036,-0.9781,328,-0.007589,0.072993,-1.883,0.06059105,UNI,1h,inside_bar,priceaction,1d,F,False,False
-2.5928,-3.8275,-0.7471,-0.9055,1481,0.753,0.4464,0.9338,-0.001476,0.8983,0.0809,0.4672,6.5301,-0.9057,1483,-0.001476,0.015159,-3.7506,0.00018322,UNI,1h,inside_bar_novol,priceaction,2h,F,False,False
-1.0331,-1.599,-0.6208,-0.8232,1236,0.8803,0.4553,1.0533,-0.000956,0.9412,0.0677,1.5536,19.7304,-0.7762,1241,-0.000956,0.02254,-1.4944,0.13533505,UNI,1h,inside_bar_novol,priceaction,4h,F,False,False
-0.9121,-1.0837,-0.7444,-0.9267,963,0.8641,0.4467,1.0701,-0.001649,1.0765,0.0527,-2.5701,70.4394,-0.9136,967,-0.001649,0.03886,-1.3194,0.18734093,UNI,1h,inside_bar_novol,priceaction,8h,F,False,False
-0.9059,-1.1421,-0.7572,-0.919,801,0.8648,0.4433,1.0859,-0.002028,0.8896,0.0438,-1.8026,33.368,-0.9172,803,-0.002028,0.043846,-1.3104,0.19042202,UNI,1h,inside_bar_novol,priceaction,12h,F,False,False
-0.9411,-1.0682,-0.8249,-0.9884,521,0.823,0.4713,0.9234,-0.003874,0.9438,0.0285,-2.7648,39.0669,-0.9708,522,-0.003874,0.065015,-1.3613,0.17400292,UNI,1h,inside_bar_novol,priceaction,1d,F,False,False
-0.217,-0.4995,-0.3244,-0.6811,1049,0.9607,0.4574,1.1396,-0.000233,0.951,0.0589,13.3106,308.5709,-0.4069,1080,-0.000233,0.024347,-0.3139,0.75365497,UNI,1h,engulfing,priceaction,2h,F,False,False
-0.1144,-0.2308,-0.2751,-0.7491,934,0.981,0.4522,1.1884,-0.00015,0.9728,0.0524,8.1163,148.8359,-0.383,962,-0.00015,0.028122,-0.1655,0.86855515,UNI,1h,engulfing,priceaction,4h,F,False,False
0.3971,0.7738,0.0704,-0.6897,758,1.0734,0.4766,1.1791,0.000779,1.0705,0.043,5.36,71.4186,0.1042,789,0.000779,0.038101,0.5744,0.5658286,UNI,1h,engulfing,priceaction,8h,D,False,False
-0.0066,-0.0116,-0.3277,-0.8503,629,0.9988,0.4978,1.0078,-1.7e-05,0.8665,0.0365,4.1608,54.9424,-0.4951,669,-1.7e-05,0.04692,-0.0096,0.99234034,UNI,1h,engulfing,priceaction,12h,F,False,False
0.5246,0.9695,0.1649,-0.5554,229,1.1163,0.5011,1.1115,0.002233,0.9791,0.0252,2.8395,26.3601,0.2012,463,0.002233,0.063322,0.7588,0.4483383,UNI,1h,engulfing,priceaction,1d,C,False,False
-0.2259,-0.5901,-0.3032,-0.6803,792,0.9508,0.4471,1.1759,-0.000294,0.8793,0.0459,13.9671,301.8638,-0.3833,841,-0.000294,0.026054,-0.3268,0.74388413,UNI,1h,engulfing_strong,priceaction,2h,F,False,False
-0.345,-0.7467,-0.3672,-0.7702,721,0.9344,0.4479,1.1517,-0.000529,0.9187,0.0419,8.9489,156.8132,-0.5012,768,-0.000529,0.029371,-0.4991,0.61784694,UNI,1h,engulfing_strong,priceaction,4h,F,False,False
0.0951,0.1993,-0.214,-0.6401,629,1.0195,0.4684,1.157,0.000213,1.1575,0.0354,5.9972,76.4925,-0.2652,649,0.000213,0.03943,0.1376,0.89062446,UNI,1h,engulfing_strong,priceaction,8h,D,False,False
0.1028,0.1955,-0.2411,-0.6901,536,1.0211,0.4886,1.0686,0.000288,0.9678,0.0311,5.0457,66.8359,-0.3167,571,0.000288,0.046237,0.1487,0.88188003,UNI,1h,engulfing_strong,priceaction,12h,D,False,False
0.028,0.0502,-0.417,-0.6984,391,1.0064,0.4657,1.1547,0.000129,1.0866,0.0222,2.9095,28.5206,-0.5133,408,0.000129,0.064225,0.0406,0.96766445,UNI,1h,engulfing_strong,priceaction,1d,D,False,False
-1.4168,-2.4457,-0.6614,-0.9304,1462,0.8177,0.4493,1.0024,-0.001068,0.9122,0.0865,12.0951,337.4441,-0.8646,1587,-0.001068,0.020767,-2.0494,0.04058255,UNI,1h,pinbar,priceaction,2h,F,False,False
-0.2313,-0.3737,-0.3474,-0.8915,883,0.9685,0.4846,1.03,-0.000243,1.0274,0.0744,7.6721,179.4945,-0.5395,1364,-0.000243,0.02679,-0.3346,0.73800505,UNI,1h,pinbar,priceaction,4h,F,False,False
-0.8066,-1.038,-0.5772,-0.9371,745,0.8997,0.4866,0.9494,-0.001096,0.9511,0.0568,-0.5548,6.3367,-0.8039,1042,-0.001096,0.030311,-1.1667,0.24358797,UNI,1h,pinbar,priceaction,8h,F,False,False
-0.4233,-0.6367,-0.542,-0.8444,636,0.9356,0.4982,0.9424,-0.000817,0.9163,0.0457,3.1148,52.1675,-0.722,839,-0.000817,0.038631,-0.6123,0.54051208,UNI,1h,pinbar,priceaction,12h,F,False,False
0.1401,0.2272,-0.2994,-0.8613,353,1.0276,0.5009,1.0238,0.000524,0.9509,0.0294,2.6515,30.6554,-0.4643,539,0.000524,0.060037,0.2026,0.83952868,UNI,1h,pinbar,priceaction,1d,D,False,False
-1.9032,-2.191,-0.6042,-0.7916,755,0.7458,0.4517,0.9053,-0.001515,0.8604,0.0451,-1.8239,14.8558,-0.7437,828,-0.001515,0.015831,-2.7531,0.00603358,UNI,1h,pinbar_strict,priceaction,2h,F,False,False
-1.1895,-1.599,-0.5248,-0.843,701,0.8359,0.4576,0.9907,-0.001353,0.9416,0.0418,-0.2921,5.5454,-0.7054,767,-0.001353,0.021783,-1.7206,0.0857342,UNI,1h,pinbar_strict,priceaction,4h,F,False,False
-0.9898,-1.3525,-0.5488,-0.8933,588,0.8493,0.4783,0.9263,-0.001714,1.0562,0.0352,-0.1656,4.9396,-0.7559,646,-0.001714,0.03043,-1.4317,0.15271605,UNI,1h,pinbar_strict,priceaction,8h,F,False,False
-0.7547,-1.096,-0.6011,-0.7907,519,0.877,0.4736,0.9748,-0.001692,0.9403,0.031,0.2467,5.9117,-0.7406,568,-0.001692,0.036929,-1.0916,0.27545273,UNI,1h,pinbar_strict,priceaction,12h,F,False,False
-0.7465,-0.9679,-0.6479,-0.9021,381,0.8613,0.4952,0.878,-0.002864,0.8906,0.0228,-0.6338,4.6579,-0.8408,418,-0.002864,0.054229,-1.0798,0.28084634,UNI,1h,pinbar_strict,priceaction,1d,F,False,False
-0.2425,-0.4067,-0.1729,-0.1331,51,0.8833,0.4909,0.916,-0.000759,0.9951,0.003,0.272,0.7308,-0.0475,55,-0.000759,0.016049,-0.3508,0.72712486,ATOM,1h,rsi_bb_combo,combo,2h,F,False,False
-0.0417,-0.0553,-0.0678,-0.1819,46,0.9781,0.5741,0.7257,-0.000197,0.7032,0.0029,-0.4278,0.8555,-0.0256,54,-0.000197,0.023968,-0.0603,0.9521054,ATOM,1h,rsi_bb_combo,combo,4h,F,False,False
0.5494,0.893,0.4719,-0.155,43,1.3599,0.5283,1.2142,0.003211,1.0842,0.0029,0.3961,0.5786,0.1592,53,0.003211,0.029416,0.7948,0.43035465,ATOM,1h,rsi_bb_combo,combo,8h,C,False,False
0.0606,0.0704,-0.0279,-0.3574,42,1.0356,0.5577,0.8213,0.000519,1.1368,0.0028,-0.9798,3.0116,-0.0208,52,0.000519,0.042692,0.0877,0.93046081,ATOM,1h,rsi_bb_combo,combo,12h,D,False,False
-0.8892,-1.2328,-0.3978,-0.5386,48,0.6309,0.42,0.8712,-0.008852,0.6074,0.0027,-0.391,-0.4023,-0.3962,50,-0.008852,0.048665,-1.2862,0.20442679,ATOM,1h,rsi_bb_combo,combo,1d,F,False,False
-0.1825,-0.2766,-0.1575,-0.1298,94,0.9316,0.5238,0.8469,-0.00033,0.8328,0.0057,0.1888,1.6949,-0.0423,105,-0.00033,0.012819,-0.2639,0.79234815,ATOM,1h,rsi_bb_tight,combo,2h,F,False,False
-0.1331,-0.1894,-0.1092,-0.2803,91,0.9494,0.5192,0.879,-0.000401,0.8128,0.0057,-0.085,1.5627,-0.063,104,-0.000401,0.021244,-0.1925,0.8477555,ATOM,1h,rsi_bb_tight,combo,4h,F,False,False
0.4938,0.7847,0.2978,-0.2526,89,1.2162,0.5049,1.1929,0.001794,0.9027,0.0056,0.3559,0.952,0.1639,103,0.001794,0.025488,0.7144,0.47663834,ATOM,1h,rsi_bb_tight,combo,8h,D,False,False
-0.1509,-0.1834,-0.1683,-0.3769,92,0.9385,0.5243,0.8516,-0.000737,0.7161,0.0056,-0.7382,4.762,-0.1281,103,-0.000737,0.034248,-0.2183,0.8276443,ATOM,1h,rsi_bb_tight,combo,12h,F,False,False
-0.3984,-0.556,-0.2687,-0.5716,86,0.8605,0.4632,0.9974,-0.002651,0.7216,0.0052,-0.5077,0.1898,-0.2946,95,-0.002651,0.044842,-0.5763,0.56582327,ATOM,1h,rsi_bb_tight,combo,1d,F,False,False
-1.8419,-3.0246,-0.723,-0.8977,1901,0.8292,0.4361,1.0722,-0.000988,0.9386,0.1066,2.7138,36.7021,-0.8882,1956,-0.000988,0.016405,-2.6643,0.0077772,ATOM,1h,ema_3_8_13_vol,combo,2h,F,False,False
-1.1018,-1.7857,-0.6477,-0.8231,1441,0.8798,0.4623,1.0234,-0.000877,0.9555,0.0795,2.0744,21.7955,-0.7968,1458,-0.000877,0.021013,-1.5937,0.11121344,ATOM,1h,ema_3_8_13_vol,combo,4h,F,False,False
-0.866,-1.1381,-0.6123,-0.8417,1040,0.8926,0.4673,1.0175,-0.001053,1.0147,0.0575,-0.9484,14.3811,-0.7804,1055,-0.001053,0.027312,-1.2527,0.21059319,ATOM,1h,ema_3_8_13_vol,combo,8h,F,False,False
-0.6198,-0.8507,-0.6259,-0.7551,856,0.9153,0.4831,0.9794,-0.00101,1.0115,0.0467,-0.2184,13.5297,-0.7378,857,-0.00101,0.032967,-0.8965,0.37021565,ATOM,1h,ema_3_8_13_vol,combo,12h,F,False,False
-0.298,-0.4595,-0.5111,-0.7593,274,0.9519,0.476,1.0478,-0.000788,1.0387,0.0318,0.374,6.052,-0.6422,584,-0.000788,0.044148,-0.4311,0.66653442,ATOM,1h,ema_3_8_13_vol,combo,1d,F,False,False
-1.6422,-2.664,-0.7027,-0.8695,1753,0.839,0.4347,1.0912,-0.000952,0.9667,0.0985,2.5744,34.585,-0.8613,1806,-0.000952,0.01703,-2.3755,0.01763139,ATOM,1h,ema_5_13_34_vol,combo,2h,F,False,False
-1.0079,-1.6283,-0.6169,-0.8173,1333,0.885,0.461,1.0346,-0.00086,0.9544,0.0734,2.0298,20.9497,-0.7696,1347,-0.00086,0.021659,-1.458,0.14508323,ATOM,1h,ema_5_13_34_vol,combo,4h,F,False,False
-1.2265,-1.5787,-0.6841,-0.8826,975,0.846,0.4639,0.9777,-0.001572,0.9541,0.0536,-1.0872,14.3635,-0.8559,983,-0.001572,0.027779,-1.7741,0.07634857,ATOM,1h,ema_5_13_34_vol,combo,8h,F,False,False
-0.9057,-1.2686,-0.659,-0.8467,461,0.874,0.4586,1.0319,-0.001542,1.0701,0.0441,-0.1139,13.529,-0.8188,809,-0.001542,0.033476,-1.3101,0.19054971,ATOM,1h,ema_5_13_34_vol,combo,12h,F,False,False
-0.6774,-0.9973,-0.6242,-0.8614,350,0.8911,0.4752,0.9843,-0.001851,0.9696,0.0307,0.2526,6.3123,-0.801,564,-0.001851,0.044862,-0.9799,0.32756818,ATOM,1h,ema_5_13_34_vol,combo,1d,F,False,False
-2.0655,-2.8311,-0.6042,-0.8001,855,0.7682,0.4358,0.9945,-0.001189,0.9359,0.059,-0.4959,11.7884,-0.7489,1083,-0.001189,0.013097,-2.9877,0.00287381,ATOM,1h,macd_rsi_combo,combo,2h,F,False,False
-1.9488,-2.5289,-0.6469,-0.8714,830,0.7675,0.4683,0.8715,-0.00164,0.7884,0.0524,-0.3633,4.3872,-0.8237,961,-0.00164,0.018039,-2.819,0.00491667,ATOM,1h,macd_rsi_combo,combo,4h,F,False,False
-1.3964,-1.9077,-0.6825,-0.8772,683,0.8137,0.4757,0.8967,-0.001938,0.9011,0.0449,0.5077,12.0584,-0.852,824,-0.001938,0.027539,-2.0199,0.04371918,ATOM,1h,macd_rsi_combo,combo,8h,F,False,False
-1.0872,-1.5433,-0.6098,-0.9086,647,0.8467,0.486,0.8957,-0.00187,0.8057,0.0388,0.4005,6.3145,-0.8155,712,-0.00187,0.031721,-1.5727,0.11622813,ATOM,1h,macd_rsi_combo,combo,12h,F,False,False
-1.1221,-1.4801,-0.6478,-0.9471,436,0.818,0.4927,0.8423,-0.003196,0.8325,0.0261,-0.5569,2.3252,-0.8632,479,-0.003196,0.043093,-1.6231,0.1052225,ATOM,1h,macd_rsi_combo,combo,1d,F,False,False
-2.9437,-4.4414,-0.7435,-0.9129,1687,0.7446,0.4358,0.9641,-0.001324,0.8927,0.0921,0.4503,4.8174,-0.9071,1689,-0.001324,0.01278,-4.2581,2.175e-05,ATOM,1h,macd_rsi_fast,combo,2h,F,False,False
-1.6912,-2.4242,-0.6799,-0.8644,1432,0.8325,0.4527,1.0064,-0.001125,0.9497,0.079,0.0337,3.9,-0.8433,1449,-0.001125,0.017506,-2.4463,0.0145505,ATOM,1h,macd_rsi_fast,combo,4h,F,False,False
-2.7455,-3.633,-0.8599,-0.9815,1122,0.7073,0.4603,0.8292,-0.00308,0.7153,0.0618,0.1877,11.9567,-0.9795,1134,-0.00308,0.026118,-3.9714,7.597e-05,ATOM,1h,macd_rsi_fast,combo,8h,F,False,False
-1.4719,-2.0043,-0.7311,-0.9413,824,0.8215,0.4674,0.9361,-0.002166,0.9493,0.0502,-0.2417,3.5461,-0.9127,920,-0.002166,0.030862,-2.1292,0.0335037,ATOM,1h,macd_rsi_fast,combo,12h,F,False,False
-0.457,-0.5811,-0.5545,-0.7901,407,0.9222,0.4839,0.9835,-0.001201,0.9472,0.0305,-0.6655,6.2531,-0.7006,560,-0.001201,0.043001,-0.6611,0.50882239,ATOM,1h,macd_rsi_fast,combo,1d,F,False,False
-1.5597,-2.3457,-0.5521,-0.5378,603,0.7732,0.4387,0.9891,-0.001142,0.9674,0.0329,0.2871,2.9427,-0.5215,604,-0.001142,0.012444,-2.2561,0.02442234,ATOM,1h,ema_vwap_combo,combo,2h,F,False,False
-0.6481,-0.9493,-0.5048,-0.3945,565,0.8957,0.477,0.982,-0.000675,1.0169,0.0309,0.1365,2.6435,-0.3717,566,-0.000675,0.017119,-0.9374,0.34894369,ATOM,1h,ema_vwap_combo,combo,4h,F,False,False
0.282,0.4299,0.0613,-0.5295,265,1.057,0.5256,0.9542,0.000511,1.0373,0.0267,1.544,15.8965,0.0691,489,0.000511,0.02772,0.4079,0.68356134,ATOM,1h,ema_vwap_combo,combo,8h,D,False,False
0.2966,0.4343,0.068,-0.5212,193,1.0617,0.4954,1.0815,0.000635,0.9232,0.0236,0.8131,8.7208,0.0756,432,0.000635,0.030774,0.429,0.6681626,ATOM,1h,ema_vwap_combo,combo,12h,D,False,False
-0.121,-0.18,-0.2721,-0.7462,251,0.9748,0.5089,0.9406,-0.000422,1.084,0.0183,-0.2714,3.5662,-0.3781,336,-0.000422,0.044233,-0.1751,0.86114509,ATOM,1h,ema_vwap_combo,combo,1d,F,False,False
-3.0766,-3.7132,-0.6083,-0.6829,353,0.5039,0.4072,0.7336,-0.003023,0.601,0.0197,-0.8988,4.123,-0.6748,361,-0.003023,0.012906,-4.4504,1.144e-05,ATOM,1h,stoch_bb_combo,combo,2h,F,False,False
-2.1853,-3.1093,-0.5881,-0.64,334,0.6221,0.4092,0.8981,-0.002715,0.8028,0.0189,0.0687,2.5429,-0.6277,347,-0.002715,0.016001,-3.161,0.00171095,ATOM,1h,stoch_bb_combo,combo,4h,F,False,False
-1.4953,-1.8153,-0.58,-0.6647,311,0.6998,0.4303,0.9263,-0.002858,0.9366,0.0176,-1.769,16.2993,-0.6391,323,-0.002858,0.023751,-2.1629,0.03128236,ATOM,1h,stoch_bb_combo,combo,8h,F,False,False
-1.1957,-1.6237,-0.5358,-0.7555,279,0.7582,0.4452,0.945,-0.003018,0.85,0.0169,-0.4092,4.453,-0.6623,310,-0.003018,0.030727,-1.7296,0.08470481,ATOM,1h,stoch_bb_combo,combo,12h,F,False,False
-0.6226,-0.8962,-0.4313,-0.746,238,0.8623,0.4601,1.0119,-0.002254,0.8857,0.0143,-0.2123,1.9546,-0.5562,263,-0.002254,0.040589,-0.9006,0.36862534,ATOM,1h,stoch_bb_combo,combo,1d,F,False,False
-0.9802,-1.2533,-0.4781,-0.2563,256,0.7831,0.4981,0.7892,-0.000999,0.8207,0.014,-0.7957,3.865,-0.2393,257,-0.000999,0.0113,-1.4178,0.15745678,ATOM,1h,channel,priceaction,2h,F,False,False
-1.2367,-1.5924,-0.4999,-0.4178,236,0.7211,0.4694,0.8152,-0.001865,0.854,0.0134,-0.4037,2.7297,-0.3875,245,-0.001865,0.016321,-1.7889,0.07487086,ATOM,1h,channel,priceaction,4h,F,False,False
-1.5239,-1.5531,-0.5771,-0.6617,223,0.6158,0.4554,0.7365,-0.004069,0.7176,0.0122,-3.6503,32.4012,-0.6345,224,-0.004069,0.027629,-2.2044,0.02851963,ATOM,1h,channel,priceaction,8h,F,False,False
-1.5566,-1.6637,-0.6127,-0.702,215,0.6168,0.4583,0.7289,-0.004897,0.5914,0.0118,-1.88,10.006,-0.6917,216,-0.004897,0.031965,-2.2516,0.02535913,ATOM,1h,channel,priceaction,12h,F,False,False
-0.9183,-1.1316,-0.5098,-0.7142,177,0.7629,0.5105,0.7314,-0.004063,0.6541,0.0104,-0.7178,3.1613,-0.6123,190,-0.004063,0.042167,-1.3283,0.18568525,ATOM,1h,channel,priceaction,1d,F,False,False
