sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,n_long,n_short,mean_long,mean_short,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-3.054,-4.1257,-0.961,-0.9714,1986,0.8167,0.4506,0.9957,-0.001233,0.9212,0.0185,-0.4846,11.3176,-0.9483,2126,-0.001233,0.017799,-3.1932,0.00142759,1049,1077,-0.001483656820724533,-0.0009882328413743505,SOL,5m,macd_scalp,trend,4h,F,False,False
-4.5196,-5.9567,-0.9402,-0.7117,1468,0.6246,0.4215,0.8573,-0.000801,0.6579,0.0128,3.3935,128.2722,-0.7015,1471,-0.000801,0.006498,-4.7257,2.51e-06,745,726,-0.0009511608381531424,-0.0006463027767644911,SOL,5m,keltner_mr,mean_reversion,15m,F,False,False
-4.0198,-4.9612,-0.9578,-0.7919,1198,0.6946,0.451,0.8455,-0.001176,0.7602,0.011,-0.5148,14.3721,-0.7884,1266,-0.001176,0.009957,-4.2031,2.818e-05,636,630,-0.0013480952877987932,-0.001002697654014345,SOL,5m,keltner_mr,mean_reversion,1h,F,False,False
-3.0825,-4.0557,-0.9642,-0.8493,911,0.7369,0.4535,0.8881,-0.001886,0.7619,0.0079,-0.3511,3.8155,-0.8455,913,-0.001886,0.017684,-3.223,0.00131343,463,450,-0.0020711364108328407,-0.0016960090382165992,SOL,5m,keltner_mr,mean_reversion,4h,F,False,False
-15.7614,-22.6257,-0.9973,-0.9954,4676,0.4651,0.3455,0.8811,-0.00114,0.7134,0.0407,3.4642,113.2874,-0.9954,4677,-0.00114,0.00473,-16.4799,0.0,2340,2337,-0.0010946208152777046,-0.0011849726526379123,SOL,5m,dual_ema_adx,trend,15m,F,False,False
-5.9589,-8.0081,-0.9869,-0.9716,3295,0.7122,0.4371,0.917,-0.001012,0.829,0.0287,0.5828,62.7318,-0.9694,3301,-0.001012,0.009336,-6.2306,0.0,1658,1643,-0.0009622694344458236,-0.0010630258831931746,SOL,5m,dual_ema_adx,trend,1h,F,False,False
-2.7598,-3.9102,-0.963,-0.9051,1664,0.8145,0.4607,0.9536,-0.001203,0.9292,0.0145,0.6582,13.3595,-0.894,1665,-0.001203,0.017011,-2.8856,0.00395663,837,828,-0.0013375810746472554,-0.001066992284666418,SOL,5m,dual_ema_adx,trend,4h,F,False,False
-9.2347,-14.9693,-0.9901,-0.9755,3356,0.5874,0.3462,1.1092,-0.001077,0.8898,0.0292,3.1362,53.7218,-0.9751,3362,-0.001077,0.006467,-9.6557,0.0,1588,1774,-0.0011461102172753827,-0.0010151415418397682,SOL,5m,vol_spike_brk,trend,15m,F,False,False
-5.287,-8.3887,-0.9866,-0.9528,2537,0.7164,0.4061,1.0476,-0.001155,0.9174,0.0221,2.1808,35.4816,-0.9539,2541,-0.001155,0.010533,-5.528,4e-08,1218,1323,-0.0010837488382363686,-0.0012207253767172169,SOL,5m,vol_spike_brk,trend,1h,F,False,False
-2.8151,-3.7017,-0.9731,-0.9316,1459,0.7939,0.4292,1.056,-0.001563,1.0133,0.0127,-0.801,15.8828,-0.9251,1461,-0.001563,0.020293,-2.9434,0.00329714,685,776,-0.0012938786284184443,-0.0017999443977660104,SOL,5m,vol_spike_brk,trend,4h,F,False,False
-12.8409,-16.3588,-0.9914,-0.982,3789,0.5042,0.3893,0.7909,-0.001036,0.6188,0.033,-0.2178,25.3507,-0.9812,3791,-0.001036,0.004752,-13.4263,0.0,1777,2014,-0.0011097994151284887,-0.000971176947417086,SOL,5m,stoch_cross,mean_reversion,15m,F,False,False
-6.7856,-9.196,-0.9832,-0.9756,2803,0.6758,0.425,0.9144,-0.001172,0.8182,0.0251,0.1347,8.2714,-0.9697,2885,-0.001172,0.008874,-7.095,0.0,1362,1523,-0.001120772576767228,-0.0012182412604902506,SOL,5m,stoch_cross,mean_reversion,1h,F,False,False
-1.3594,-2.1796,-0.8818,-0.7599,1506,0.8987,0.4492,1.1018,-0.000649,1.0339,0.0131,1.2144,11.6782,-0.7025,1507,-0.000649,0.017725,-1.4214,0.15541297,744,763,-0.00036018201777358796,-0.0009305837464413337,SOL,5m,stoch_cross,mean_reversion,4h,F,False,False
-48.0972,-62.4704,-1.0,-1.0,24857,0.3609,0.3033,0.829,-0.001,0.5646,0.2162,1.2604,126.7693,-1.0,24867,-0.001,0.003136,-50.2896,0.0,11338,13529,-0.001000765858746357,-0.0009993779859749565,BNB,5m,vwap_mr,mean_reversion,15m,F,False,False
-14.2764,-17.8871,-0.9997,-0.9997,7867,0.5976,0.4044,0.8802,-0.000996,0.7838,0.0684,-0.7681,12.3897,-0.9997,7871,-0.000996,0.005921,-14.9271,0.0,3638,4233,-0.0009960208659560209,-0.0009963392071988863,BNB,5m,vwap_mr,mean_reversion,1h,F,False,False
-4.6954,-6.302,-0.9806,-0.9477,2242,0.7321,0.4336,0.9564,-0.001209,0.8727,0.0197,0.2292,11.4154,-0.9448,2265,-0.001209,0.011725,-4.9094,9.8e-07,1032,1233,-0.0011632491311681563,-0.0012481283249544664,BNB,5m,vwap_mr,mean_reversion,4h,F,False,False
-36.2764,-47.0841,-1.0,-1.0,13355,0.3623,0.3005,0.8434,-0.000988,0.5884,0.1162,-0.3493,24.3984,-1.0,13360,-0.000988,0.003011,-37.9299,0.0,6617,6743,-0.0009894918505883408,-0.0009864134030027013,BNB,5m,stoch_rsi,mean_reversion,15m,F,False,False
-13.0999,-17.5404,-0.999,-0.9988,6748,0.6029,0.3928,0.9319,-0.000974,0.7644,0.0587,0.1163,10.473,-0.9988,6751,-0.000974,0.00584,-13.697,0.0,3341,3410,-0.000960365115041045,-0.0009866010043879274,BNB,5m,stoch_rsi,mean_reversion,1h,F,False,False
-3.3676,-4.5418,-0.9654,-0.8757,2165,0.7984,0.4398,1.0171,-0.000874,0.9339,0.0188,-0.1955,7.3276,-0.8701,2167,-0.000874,0.01156,-3.5211,0.00043859,1068,1099,-0.0008341256867940916,-0.0009135645689858637,BNB,5m,stoch_rsi,mean_reversion,4h,F,False,False
-51.9761,-73.3998,-1.0,-1.0,30894,0.3798,0.2819,0.9675,-0.000984,0.6791,0.2692,0.8169,164.5234,-1.0,30955,-0.000984,0.003186,-54.3452,0.0,16466,14489,-0.000980880353392406,-0.0009875222343360094,BNB,5m,ema_ribbon,trend,15m,F,False,False
-15.5008,-22.8156,-0.9998,-0.9999,8782,0.5943,0.3719,1.0038,-0.001003,0.8025,0.0766,1.0073,17.3018,-0.9999,8806,-0.001003,0.005805,-16.2074,0.0,4664,4142,-0.0009871896411057528,-0.0010198670769594814,BNB,5m,ema_ribbon,trend,1h,F,False,False
-3.7119,-5.4915,-0.9564,-0.9199,2286,0.7899,0.4433,0.9919,-0.000921,0.9262,0.0204,0.5369,6.3145,-0.9013,2346,-0.000921,0.011491,-3.8811,0.00010687,1247,1099,-0.0008055346481879479,-0.0010515431078026325,BNB,5m,ema_ribbon,trend,4h,F,False,False
-15.6105,-19.1652,-0.9873,-0.9636,3020,0.3751,0.3227,0.7871,-0.001087,0.5748,0.0263,-0.5827,35.6118,-0.9633,3021,-0.001087,0.003659,-16.3221,0.0,1493,1528,-0.0011025483282131332,-0.0010711943801379178,BNB,5m,rsi_extreme,mean_reversion,15m,F,False,False
-8.3703,-10.1076,-0.9813,-0.9438,2341,0.5644,0.4095,0.814,-0.001194,0.7043,0.0204,-0.4452,12.4981,-0.9421,2342,-0.001194,0.006601,-8.7518,0.0,1166,1176,-0.0010372547982007714,-0.0013490495567333727,BNB,5m,rsi_extreme,mean_reversion,1h,F,False,False
-3.957,-4.8935,-0.9643,-0.8524,1335,0.7189,0.4483,0.8848,-0.001287,0.7892,0.0121,-0.7326,5.6226,-0.8485,1392,-0.001287,0.011606,-4.1374,3.724e-05,703,689,-0.001039390493167243,-0.0015396785613515254,BNB,5m,rsi_extreme,mean_reversion,4h,F,False,False
-21.5876,-31.3478,-1.0,-1.0,10964,0.5251,0.351,0.9711,-0.000944,0.8056,0.0954,0.6394,35.8201,-1.0,10973,-0.000944,0.00438,-22.5715,0.0,5445,5528,-0.0009372437564739968,-0.0009504093768695754,BNB,5m,momentum,trend,15m,F,False,False
-6.5681,-10.4309,-0.9885,-0.9784,4889,0.7421,0.4087,1.0738,-0.000733,0.9541,0.0427,2.4585,51.3309,-0.9762,4911,-0.000733,0.007479,-6.8675,0.0,2458,2453,-0.0006800633621821016,-0.0007859396922919728,BNB,5m,momentum,trend,1h,F,False,False
-2.983,-3.9505,-0.9677,-0.8436,1755,0.8019,0.4527,0.9693,-0.000969,0.9561,0.0153,-0.4781,9.408,-0.8431,1756,-0.000969,0.013021,-3.119,0.00184415,893,863,-0.0009047188812955925,-0.0010357837323752225,BNB,5m,momentum,trend,4h,F,False,False
-22.1759,-35.2299,-0.9996,-0.9996,8113,0.4315,0.2894,1.0596,-0.000959,0.7305,0.0706,5.7768,178.3983,-0.9996,8114,-0.000959,0.003726,-23.1867,0.0,4252,3862,-0.0009692343331732472,-0.0009479091270650336,BNB,5m,range_breakout,trend,15m,F,False,False
-10.0641,-14.3848,-0.9939,-0.9899,4705,0.6273,0.3754,1.0437,-0.000937,0.8679,0.041,0.3974,13.8148,-0.989,4720,-0.000937,0.006116,-10.5228,0.0,2491,2229,-0.0008459691879193514,-0.0010383174332555224,BNB,5m,range_breakout,trend,1h,F,False,False
-4.0155,-5.7232,-0.9704,-0.9094,1888,0.7515,0.4355,0.9741,-0.001141,0.8364,0.0168,0.324,7.1037,-0.9038,1931,-0.001141,0.011938,-4.1985,2.809e-05,1012,919,-0.000983191536483085,-0.001313980527803369,BNB,5m,range_breakout,trend,4h,F,False,False
-36.0051,-48.4412,-1.0,-1.0,11561,0.3543,0.2912,0.8624,-0.000995,0.6147,0.1005,-0.1211,9.9421,-1.0,11563,-0.000995,0.002843,-37.6462,0.0,5798,5765,-0.0010054415068115406,-0.0009851622006536382,BNB,5m,macd_scalp,trend,15m,F,False,False
-12.4635,-18.0017,-0.9988,-0.9985,6387,0.5976,0.3861,0.9501,-0.000988,0.774,0.0556,3.117,87.45,-0.9984,6394,-0.000988,0.006062,-13.0316,0.0,3174,3220,-0.0009620131010975654,-0.0010133756602987948,BNB,5m,macd_scalp,trend,1h,F,False,False
-5.1382,-6.9638,-0.982,-0.9525,2122,0.7049,0.4305,0.9325,-0.001343,0.8676,0.0185,0.1391,6.6043,-0.95,2123,-0.001343,0.011522,-5.3724,9e-08,1074,1049,-0.0012319538472958672,-0.0014576421134054264,BNB,5m,macd_scalp,trend,4h,F,False,False
-12.7879,-16.9342,-0.9744,-0.8918,2059,0.3769,0.3118,0.8318,-0.00107,0.536,0.0179,1.279,31.3537,-0.8916,2062,-0.00107,0.003635,-13.3708,0.0,966,1096,-0.0009789018851946614,-0.0011510846622110335,BNB,5m,keltner_mr,mean_reversion,15m,F,False,False
-7.3048,-9.194,-0.9686,-0.8689,1651,0.5476,0.405,0.8046,-0.001199,0.6902,0.0144,0.2441,15.7987,-0.8666,1652,-0.001199,0.006378,-7.6377,0.0,785,867,-0.0010498586537237191,-0.0013330856674746865,BNB,5m,keltner_mr,mean_reversion,1h,F,False,False
-3.187,-4.0237,-0.9569,-0.7438,1097,0.7381,0.4545,0.886,-0.00117,0.8063,0.0095,-0.3081,5.9991,-0.7433,1098,-0.00117,0.011632,-3.3322,0.00089021,510,588,-0.0010427495308900075,-0.00127989913457962,BNB,5m,keltner_mr,mean_reversion,4h,F,False,False
-25.334,-35.3215,-0.9965,-0.9939,4779,0.3293,0.2735,0.8745,-0.001058,0.5962,0.0416,0.2931,7.2632,-0.9938,4782,-0.001058,0.002762,-26.4887,0.0,2422,2360,-0.0010354007889045135,-0.001081089388262843,BNB,5m,dual_ema_adx,trend,15m,F,False,False
-7.9443,-11.416,-0.9806,-0.9366,3386,0.6581,0.3995,0.9893,-0.000792,0.828,0.0295,0.1922,6.2774,-0.9355,3392,-0.000792,0.005555,-8.3064,0.0,1711,1681,-0.0007745724419504018,-0.0008101663576525469,BNB,5m,dual_ema_adx,trend,1h,F,False,False
-3.7912,-4.9738,-0.9508,-0.8746,1601,0.7516,0.4533,0.9064,-0.001094,0.8846,0.0146,-0.2871,5.9956,-0.8574,1681,-0.001094,0.011311,-3.9641,7.678e-05,855,826,-0.0011898486771032607,-0.0009940153816692398,BNB,5m,dual_ema_adx,trend,4h,F,False,False
-11.0868,-18.6612,-0.9865,-0.9592,3359,0.5065,0.3054,1.1523,-0.000939,0.8082,0.0292,6.6567,166.8985,-0.959,3360,-0.000939,0.004698,-11.5922,0.0,1666,1694,-0.0009506574850399285,-0.0009284948007588998,BNB,5m,vol_spike_brk,trend,15m,F,False,False
-7.0197,-10.7787,-0.9777,-0.9242,2541,0.6471,0.3602,1.1495,-0.000981,0.885,0.0221,0.9112,11.7266,-0.9225,2546,-0.000981,0.006745,-7.3397,0.0,1264,1282,-0.0007051238379198922,-0.001253400525223879,BNB,5m,vol_spike_brk,trend,1h,F,False,False
-3.2784,-5.0308,-0.952,-0.8375,1419,0.7677,0.424,1.0431,-0.001123,0.9984,0.0126,0.7122,5.6615,-0.8253,1453,-0.001123,0.012483,-3.4279,0.00062533,696,757,-0.0007556588054104383,-0.0014599048992818158,BNB,5m,vol_spike_brk,trend,4h,F,False,False
-19.761,-26.2211,-0.9948,-0.9903,4649,0.3746,0.3024,0.8642,-0.000983,0.5725,0.0405,0.9556,28.998,-0.99,4653,-0.000983,0.003246,-20.6617,0.0,2037,2616,-0.0009134606802738611,-0.0010374775537790723,BNB,5m,stoch_cross,mean_reversion,15m,F,False,False
-9.5204,-12.0964,-0.9881,-0.9734,3408,0.5881,0.3915,0.9141,-0.001028,0.7285,0.0297,-0.2417,12.1302,-0.9719,3410,-0.001028,0.006033,-9.9543,0.0,1506,1904,-0.000908319451177447,-0.0011233701558493792,BNB,5m,stoch_cross,mean_reversion,1h,F,False,False
-3.2521,-4.1764,-0.9491,-0.8231,1615,0.7801,0.4516,0.9472,-0.000947,0.8303,0.0143,-0.4459,5.7656,-0.8101,1643,-0.000947,0.011286,-3.4004,0.00068911,721,922,-0.0007253738009890257,-0.0011199373888691572,BNB,5m,stoch_cross,mean_reversion,4h,F,False,False
-22.5631,-23.6562,-1.0,-1.0,23086,0.5699,0.4095,0.822,-0.000945,0.698,0.2008,-17.6404,1160.6788,-1.0,23096,-0.000945,0.006088,-23.5913,0.0,11538,11558,-0.0009594998671512891,-0.0009307232381465369,ADA,5m,vwap_mr,mean_reversion,15m,F,False,False
-6.1908,-8.8021,-0.9988,-0.9992,7039,0.7728,0.4637,0.8936,-0.000839,0.8048,0.0657,10.0613,490.6116,-0.9989,7554,-0.000839,0.011261,-6.4729,0.0,3792,3762,-0.000889372764771621,-0.0007875238385046711,ADA,5m,vwap_mr,mean_reversion,1h,F,False,False
-1.6564,-2.4399,-0.9172,-0.9499,2048,0.8878,0.4819,0.9545,-0.000783,0.8969,0.0194,4.2846,105.6394,-0.8936,2235,-0.000783,0.021376,-1.7318,0.0834394,1141,1094,-0.0008592054509891243,-0.0007036847661057317,ADA,5m,vwap_mr,mean_reversion,4h,F,False,False
-17.912,-18.6994,-1.0,-1.0,13240,0.5369,0.3877,0.848,-0.001024,0.7417,0.1152,-22.2335,1535.2914,-1.0,13246,-0.001024,0.006296,-18.7282,0.0,6632,6614,-0.0010500972573827215,-0.0009987106815596235,ADA,5m,stoch_rsi,mean_reversion,15m,F,False,False
-5.4626,-6.3532,-0.9983,-0.9983,6714,0.7742,0.4482,0.9531,-0.00084,0.8881,0.0586,-5.6211,526.6154,-0.998,6742,-0.00084,0.012072,-5.7115,1e-08,3381,3361,-0.0009164358370192795,-0.0007624893267414055,ADA,5m,stoch_rsi,mean_reversion,1h,F,False,False
-0.775,-1.313,-0.7683,-0.8808,2012,0.9449,0.4773,1.0347,-0.000365,0.9423,0.0188,5.7717,124.6211,-0.7091,2162,-0.000365,0.020937,-0.8104,0.41782517,1067,1095,-0.0006074848172199501,-0.00012851028256599662,ADA,5m,stoch_rsi,mean_reversion,4h,F,False,False
-30.4237,-42.7604,-1.0,-1.0,30938,0.5354,0.3608,0.9486,-0.001071,0.795,0.2696,8.183,997.938,-1.0,31008,-0.001071,0.00593,-31.81,0.0,15205,15803,-0.001072823529373687,-0.001069542180476567,ADA,5m,ema_ribbon,trend,15m,F,False,False
-9.3084,-11.7151,-0.9999,-1.0,8827,0.715,0.4102,1.0282,-0.001091,0.9433,0.0768,-5.4411,271.7663,-1.0,8828,-0.001091,0.010532,-9.7326,0.0,4331,4497,-0.0011514367623086403,-0.0010327472209610588,ADA,5m,ema_ribbon,trend,1h,F,False,False
-2.93,-3.2137,-0.9896,-0.9865,2300,0.8053,0.4563,0.9595,-0.001436,0.9397,0.0204,-6.2888,179.9724,-0.9832,2347,-0.001436,0.022703,-3.0636,0.00221208,1152,1195,-0.0016541868068355536,-0.0012250388732788216,ADA,5m,ema_ribbon,trend,4h,F,False,False
-5.563,-7.7732,-0.9795,-0.9314,2776,0.6239,0.4163,0.8749,-0.000924,0.6985,0.0241,10.3623,482.9568,-0.93,2777,-0.000924,0.00837,-5.8165,1e-08,1424,1353,-0.0007373879033201971,-0.0011200070796766695,ADA,5m,rsi_extreme,mean_reversion,15m,F,False,False
-2.8717,-3.1509,-0.953,-0.8946,2126,0.7836,0.4658,0.8985,-0.00087,0.7915,0.0188,-3.7165,205.4274,-0.8767,2166,-0.00087,0.013483,-3.0025,0.00270813,1107,1059,-0.0005158887786039468,-0.001239907980034342,ADA,5m,rsi_extreme,mean_reversion,1h,F,False,False
-1.2702,-1.3835,-0.867,-0.8126,1249,0.8893,0.5072,0.864,-0.000774,0.9292,0.0115,-3.143,48.7824,-0.7363,1317,-0.000774,0.021158,-1.328,0.18439521,689,628,-0.0005075796015757853,-0.0010668979256295368,ADA,5m,rsi_extreme,mean_reversion,4h,F,False,False
-21.8269,-31.1706,-1.0,-1.0,21471,0.5724,0.377,0.946,-0.001085,0.8212,0.1868,9.9014,834.018,-1.0,21479,-0.001085,0.006969,-22.8215,0.0,10647,10832,-0.0010789732162003918,-0.001091179963374312,ADA,5m,momentum,trend,15m,F,False,False
-8.4576,-9.6198,-0.9999,-0.9999,7710,0.7119,0.4198,0.984,-0.00118,0.9222,0.0672,-11.1588,549.8957,-0.9999,7728,-0.00118,0.01173,-8.843,0.0,3807,3921,-0.001224598286367368,-0.0011365323526845823,ADA,5m,momentum,trend,1h,F,False,False
-3.947,-3.7902,-0.998,-0.9981,2237,0.7184,0.4518,0.8715,-0.002269,0.8901,0.0195,-9.3475,203.3031,-0.9977,2242,-0.002269,0.026029,-4.1268,3.812e-05,1112,1130,-0.00239451786223667,-0.002144717685654438,ADA,5m,momentum,trend,4h,F,False,False
-13.1595,-18.0327,-0.9998,-0.9999,7360,0.5479,0.3546,0.9974,-0.001186,0.8205,0.0642,2.6849,484.8702,-0.9999,7378,-0.001186,0.007405,-13.7591,0.0,3618,3760,-0.0012194965142968374,-0.0011540418234183376,ADA,5m,range_breakout,trend,15m,F,False,False
-6.5226,-7.0313,-0.9986,-0.9986,4503,0.6846,0.401,1.0227,-0.001318,0.9762,0.0393,-14.1087,625.8262,-0.9984,4514,-0.001318,0.01298,-6.8198,0.0,2206,2308,-0.0012477938028173997,-0.0013841505914218182,ADA,5m,range_breakout,trend,1h,F,False,False
-2.7231,-3.3449,-0.9748,-0.9646,1897,0.8129,0.4519,0.9861,-0.001383,1.0037,0.0165,-2.4694,63.1915,-0.9541,1901,-0.001383,0.021177,-2.8472,0.00445776,927,974,-0.0015125970280251274,-0.001259527108758076,ADA,5m,range_breakout,trend,4h,F,False,False
-21.9377,-31.1333,-1.0,-1.0,11691,0.5399,0.3767,0.8934,-0.001005,0.7366,0.1018,0.3278,10.2176,-1.0,11712,-0.001005,0.004743,-22.9374,0.0,5871,5841,-0.001022731685949154,-0.0009877719457732355,ADA,5m,macd_scalp,trend,15m,F,False,False
-6.3927,-10.6979,-0.9979,-0.9981,6309,0.7578,0.4411,0.9602,-0.000886,0.8541,0.0559,9.7284,350.5096,-0.9976,6432,-0.000886,0.010637,-6.684,0.0,3265,3167,-0.0009503043111931885,-0.0008207074162884326,ADA,5m,macd_scalp,trend,1h,F,False,False
-1.8455,-3.1372,-0.9256,-0.9685,1947,0.8646,0.4547,1.037,-0.000936,0.9428,0.0185,8.719,227.1817,-0.9161,2129,-0.000936,0.022375,-1.9296,0.05378606,1052,1077,-0.0011890908729806323,-0.0006882230189260495,ADA,5m,macd_scalp,trend,4h,F,False,False
-2.7644,-2.2345,-0.9709,-0.8742,1342,0.5607,0.4472,0.6931,-0.001318,0.6564,0.0118,-23.6198,749.7539,-0.8732,1355,-0.001318,0.016788,-2.8904,0.00390892,682,673,-0.0014163481040992505,-0.001218711824965477,ADA,5m,keltner_mr,mean_reversion,15m,F,False,False
-2.3145,-2.1076,-0.9183,-0.7714,1160,0.7666,0.5013,0.7627,-0.001031,0.7352,0.0102,-7.7484,130.8703,-0.7401,1173,-0.001031,0.014599,-2.4199,0.01567504,600,573,-0.0011011754243596325,-0.000958541130213337,ADA,5m,keltner_mr,mean_reversion,1h,F,False,False
-1.5223,-1.7641,-0.8078,-0.8033,815,0.8478,0.4832,0.9067,-0.001107,0.8498,0.0075,-1.786,18.7243,-0.6815,865,-0.001107,0.020448,-1.5917,0.11182115,443,422,-0.0013132915871706691,-0.0008896279639929747,ADA,5m,keltner_mr,mean_reversion,4h,F,False,False
-11.1323,-18.8138,-0.9966,-0.9937,4530,0.5214,0.3611,0.9226,-0.0011,0.7377,0.0394,15.9777,693.2859,-0.9937,4531,-0.0011,0.006362,-11.6396,0.0,2306,2225,-0.001035657327639098,-0.0011668800277349083,ADA,5m,dual_ema_adx,trend,15m,F,False,False
-4.1387,-4.3394,-0.9932,-0.9877,3217,0.6974,0.4363,0.9009,-0.001196,0.8021,0.028,-7.4037,696.1241,-0.9869,3220,-0.001196,0.015687,-4.3273,1.555e-05,1668,1552,-0.0013110758207828205,-0.0010728310629859762,ADA,5m,dual_ema_adx,trend,1h,F,False,False
-1.5415,-2.4494,-0.9445,-0.863,1647,0.8714,0.4628,1.0115,-0.000885,0.938,0.0144,6.9269,169.6121,-0.842,1653,-0.000885,0.022316,-1.6117,0.10721718,867,786,-0.0010950472676391396,-0.0006525413645512488,ADA,5m,dual_ema_adx,trend,4h,F,False,False
-6.3642,-13.4673,-0.9903,-0.9796,3384,0.6218,0.3556,1.1269,-0.00109,0.8364,0.0295,14.6131,412.9493,-0.9785,3389,-0.00109,0.009534,-6.6542,0.0,1529,1860,-0.0011351606404235105,-0.0010523834090358983,ADA,5m,vol_spike_brk,trend,15m,F,False,False
-3.4311,-7.0471,-0.9727,-0.9529,2398,0.7654,0.3951,1.1717,-0.001014,1.0207,0.0224,12.5075,359.7474,-0.9427,2579,-0.001014,0.014357,-3.5875,0.00034009,1164,1415,-0.0005837328198801486,-0.0013683673065393582,ADA,5m,vol_spike_brk,trend,1h,F,False,False
-2.0524,-2.2012,-0.9874,-0.9253,1464,0.8178,0.4277,1.0942,-0.001422,0.9961,0.0127,-7.8021,192.8791,-0.9313,1466,-0.001422,0.025372,-2.146,0.0320396,676,790,-0.0013994940760294317,-0.0014413704998219275,ADA,5m,vol_spike_brk,trend,4h,F,False,False
-11.5007,-13.8426,-0.9922,-0.9826,3939,0.5533,0.4065,0.8077,-0.001007,0.6877,0.0343,-1.2094,15.4384,-0.9822,3943,-0.001007,0.005259,-12.0248,0.0,1931,2012,-0.0010059207913509483,-0.0010081156175196628,ADA,5m,stoch_cross,mean_reversion,15m,F,False,False
-4.3348,-6.8157,-0.9799,-0.9624,2864,0.7461,0.4631,0.8648,-0.000984,0.7461,0.0259,10.7905,356.679,-0.9564,2984,-0.000984,0.011857,-4.5324,6.06e-06,1482,1502,-0.001007338405860932,-0.0009604651224753091,ADA,5m,stoch_cross,mean_reversion,1h,F,False,False
-3.1313,-3.1622,-0.9839,-0.973,1534,0.7435,0.4664,0.8504,-0.001921,0.8247,0.0133,-8.2143,200.3515,-0.9682,1535,-0.001921,0.02299,-3.274,0.00108415,754,781,-0.0020135736670085923,-0.0018319011183949177,ADA,5m,stoch_cross,mean_reversion,4h,F,False,False
-29.1359,-38.8968,-1.0,-1.0,22747,0.5558,0.4034,0.822,-0.00098,0.6922,0.1979,0.1996,16.3249,-1.0,22755,-0.00098,0.004854,-30.4639,0.0,11629,11126,-0.0009720755326058355,-0.0009886998526881761,AVAX,5m,vwap_mr,mean_reversion,15m,F,False,False
-8.8203,-11.2158,-0.9996,-0.9997,7435,0.7321,0.4603,0.8584,-0.001018,0.8134,0.0647,-0.851,15.6027,-0.9996,7439,-0.001018,0.009522,-9.2223,0.0,3791,3648,-0.0010944624979142162,-0.0009389502451423845,AVAX,5m,vwap_mr,mean_reversion,1h,F,False,False
-2.0709,-2.6225,-0.9673,-0.9212,1676,0.8748,0.4897,0.9118,-0.000895,0.9419,0.0194,-0.8818,10.8849,-0.9114,2226,-0.000895,0.019506,-2.1653,0.03047393,1126,1100,-0.001107638136393421,-0.0006777025982553358,AVAX,5m,vwap_mr,mean_reversion,4h,F,False,False
-16.7881,-16.1464,-1.0,-1.0,12869,0.5333,0.3868,0.8455,-0.001042,0.7239,0.112,-41.7765,3405.5178,-1.0,12884,-0.001042,0.006739,-17.5533,0.0,6407,6477,-0.001074713037505387,-0.0010100597278534993,AVAX,5m,stoch_rsi,mean_reversion,15m,F,False,False
-5.4346,-9.5324,-0.9975,-0.9974,6629,0.7803,0.4354,1.0119,-0.000809,0.8878,0.0579,17.7523,869.6769,-0.9969,6654,-0.000809,0.011611,-5.6823,1e-08,3304,3350,-0.0008470353331935826,-0.0007711831279090951,AVAX,5m,stoch_rsi,mean_reversion,1h,F,False,False
-2.8115,-4.0062,-0.9543,-0.9734,1949,0.8345,0.4663,0.9551,-0.001173,0.8807,0.0187,0.6663,13.2333,-0.9445,2151,-0.001173,0.018503,-2.9397,0.00332066,1032,1119,-0.001549246450390494,-0.000825617790180119,AVAX,5m,stoch_rsi,mean_reversion,4h,F,False,False
-33.4317,-49.6769,-1.0,-1.0,30838,0.5429,0.3636,0.9502,-0.001015,0.8104,0.2689,6.4308,473.8705,-1.0,30923,-0.001015,0.005109,-34.9556,0.0,15065,15858,-0.00102340266142374,-0.0010079808645167714,AVAX,5m,ema_ribbon,trend,15m,F,False,False
-9.9498,-14.7051,-0.9999,-0.9999,8803,0.7232,0.4161,1.015,-0.001048,0.9204,0.0766,0.7231,15.7236,-0.9999,8804,-0.001048,0.00945,-10.4033,0.0,4292,4512,-0.001102324619475502,-0.0009957871223449397,AVAX,5m,ema_ribbon,trend,1h,F,False,False
-3.4489,-4.9439,-0.9837,-0.9832,2290,0.8081,0.4506,0.9851,-0.001409,0.9296,0.0204,0.1889,6.1723,-0.9762,2350,-0.001409,0.018944,-3.6061,0.00031734,1169,1181,-0.0016637643624786715,-0.0011572949363093193,AVAX,5m,ema_ribbon,trend,4h,F,False,False
-5.9316,-4.9484,-0.9953,-0.9907,2866,0.467,0.3911,0.7272,-0.001504,0.6484,0.0249,-30.9371,1216.1203,-0.9906,2869,-0.001504,0.012987,-6.2019,0.0,1493,1376,-0.0017724304107582646,-0.0012121642858530567,AVAX,5m,rsi_extreme,mean_reversion,15m,F,False,False
-4.7925,-5.594,-0.9768,-0.9408,2188,0.7231,0.4533,0.872,-0.00117,0.7521,0.0194,-2.2263,32.2103,-0.9359,2228,-0.00117,0.011025,-5.011,5.8e-07,1156,1072,-0.0012508291550927834,-0.0010836135056782573,AVAX,5m,rsi_extreme,mean_reversion,1h,F,False,False
