sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,holding_bars,grade,pass_raw,pass_bonf
-25.2754,-36.8438,-1.0,-1.0,12983,0.5097,0.3611,0.9019,-0.000992,0.7482,0.113,0.746,13.8529,-1.0,12989,-0.000992,0.004278,-26.427,0.0,UNI,5m,macd_scalp,tr,10m,2,F,False,False
-19.5788,-28.2193,-1.0,-1.0,11807,0.5767,0.3849,0.9214,-0.000992,0.7884,0.1027,0.4603,12.1875,-1.0,11812,-0.000992,0.005266,-20.4709,0.0,UNI,5m,macd_scalp,tr,15m,3,F,False,False
-9.7772,-18.0953,-0.9999,-0.9999,9387,0.6786,0.4112,0.9719,-0.000984,0.8267,0.0816,20.4404,1080.9746,-0.9999,9388,-0.000984,0.009322,-10.2227,0.0,UNI,5m,macd_scalp,tr,30m,6,F,False,False
-7.8723,-13.0423,-0.9997,-0.9997,7725,0.7279,0.4288,0.9695,-0.000987,0.8448,0.0672,8.7829,290.5687,-0.9997,7726,-0.000987,0.010543,-8.231,0.0,UNI,5m,macd_scalp,tr,45m,9,F,False,False
-5.7478,-8.6939,-0.9971,-0.998,6236,0.7891,0.4506,0.962,-0.000836,0.8792,0.0564,3.2973,70.4944,-0.997,6482,-0.000836,0.011203,-6.0097,0.0,UNI,5m,macd_scalp,tr,1h,12,F,False,False
-5.9486,-8.061,-0.9987,-0.9981,4792,0.7539,0.449,0.9252,-0.001214,0.8426,0.0417,0.5671,66.3299,-0.9981,4793,-0.001214,0.013516,-6.2196,0.0,UNI,5m,macd_scalp,tr,1.5h,18,F,False,False
-3.1823,-4.8247,-0.9867,-0.9783,3774,0.8492,0.4502,1.0369,-0.000834,0.9447,0.0335,1.4596,19.0238,-0.9746,3849,-0.000834,0.015557,-3.3273,0.00088514,UNI,5m,macd_scalp,tr,2h,24,F,False,False
-2.0242,-3.0577,-0.9567,-0.9533,2708,0.8812,0.4655,1.0117,-0.000785,1.0136,0.0238,2.2366,41.4514,-0.9299,2741,-0.000785,0.019412,-2.1164,0.03440059,UNI,5m,macd_scalp,tr,3h,36,F,False,False
-1.4151,-2.2615,-0.9255,-0.9137,1795,0.9059,0.4707,1.0187,-0.000715,0.9693,0.0185,2.6508,40.0677,-0.8703,2133,-0.000715,0.022332,-1.4796,0.13912625,UNI,5m,macd_scalp,tr,4h,48,F,False,False
-2.8216,-3.4173,-0.9842,-0.9857,1404,0.786,0.4459,0.9768,-0.002183,0.9664,0.0128,-2.1401,33.2144,-0.9785,1469,-0.002183,0.028359,-2.9502,0.00322628,UNI,5m,macd_scalp,tr,6h,72,F,False,False
-2.3252,-3.1914,-0.9695,-0.9699,1105,0.8046,0.4636,0.931,-0.002247,0.8296,0.0098,0.0018,13.4717,-0.9541,1126,-0.002247,0.031017,-2.4311,0.01520881,UNI,5m,macd_scalp,tr,8h,96,F,False,False
1.1734,1.7142,1.5673,-0.6076,349,1.1354,0.498,1.1443,0.00165,1.1583,0.0067,0.0313,5.5535,1.078,765,0.00165,0.037189,1.2268,0.22026398,UNI,5m,macd_scalp,tr,12h,144,C,False,False
-8.0103,-10.3448,-0.9606,-0.7845,1706,0.524,0.3568,0.9447,-0.000887,0.6466,0.0148,-0.3384,21.2075,-0.7837,1707,-0.000887,0.004376,-8.3753,0.0,UNI,5m,keltner_mr,mr,5m,1,F,False,False
-5.3942,-6.2242,-0.9525,-0.7856,1505,0.6164,0.4238,0.8379,-0.000919,0.7803,0.0139,-1.8223,42.9618,-0.7786,1602,-0.000919,0.006525,-5.64,2e-08,UNI,5m,keltner_mr,mr,10m,2,F,False,False
-2.4291,-2.104,-0.9614,-0.8394,1393,0.6527,0.4458,0.8115,-0.001016,0.7662,0.0132,-20.3047,737.1441,-0.8345,1521,-0.001016,0.015602,-2.5398,0.01119183,UNI,5m,keltner_mr,mr,15m,3,F,False,False
-2.8375,-2.4106,-0.948,-0.882,1332,0.6758,0.4542,0.8123,-0.001252,0.7993,0.0122,-14.6562,324.4485,-0.8615,1407,-0.001252,0.015831,-2.9668,0.00306029,UNI,5m,keltner_mr,mr,30m,6,F,False,False
-2.9461,-2.7448,-0.9433,-0.8596,1237,0.7234,0.4815,0.779,-0.001231,0.7774,0.0117,-6.8784,109.1826,-0.838,1350,-0.001231,0.01468,-3.0804,0.00210936,UNI,5m,keltner_mr,mr,45m,9,F,False,False
-3.6771,-3.5007,-0.9591,-0.9146,1222,0.6729,0.4656,0.7724,-0.001645,0.6888,0.0112,-6.0397,87.3352,-0.899,1293,-0.001645,0.015382,-3.8447,0.00012659,UNI,5m,keltner_mr,mr,1h,12,F,False,False
-3.3247,-3.3672,-0.9503,-0.9027,1143,0.7151,0.4815,0.7701,-0.001619,0.7653,0.0105,-3.798,47.2485,-0.8815,1213,-0.001619,0.016216,-3.4761,0.00052669,UNI,5m,keltner_mr,mr,1.5h,18,F,False,False
-2.7421,-2.5622,-0.9551,-0.9169,1082,0.7362,0.4913,0.7624,-0.001748,0.7472,0.0099,-7.37,130.8536,-0.8977,1144,-0.001748,0.020619,-2.867,0.00421976,UNI,5m,keltner_mr,mr,2h,24,F,False,False
-3.1583,-3.2195,-0.9599,-0.9473,966,0.7131,0.4839,0.7606,-0.002297,0.7262,0.0089,-3.5972,37.2853,-0.9275,1023,-0.002297,0.022251,-3.3022,0.00099238,UNI,5m,keltner_mr,mr,3h,36,F,False,False
-2.9574,-3.2231,-0.9556,-0.9452,854,0.7239,0.4825,0.7763,-0.002474,0.8105,0.008,-2.6583,29.7325,-0.9222,916,-0.002474,0.024213,-3.0922,0.00204731,UNI,5m,keltner_mr,mr,4h,48,F,False,False
-1.8555,-2.3114,-0.9504,-0.9042,718,0.7909,0.4607,0.9257,-0.002267,0.8958,0.0066,0.0799,43.7427,-0.8828,764,-0.002267,0.032304,-1.9401,0.05274161,UNI,5m,keltner_mr,mr,6h,72,F,False,False
-2.5923,-2.8588,-0.9708,-0.9429,624,0.7174,0.463,0.8319,-0.003477,0.8131,0.0058,-2.4511,23.8742,-0.9328,663,-0.003477,0.033029,-2.7104,0.00689412,UNI,5m,keltner_mr,mr,8h,96,F,False,False
-1.2989,-1.6449,-0.9082,-0.8424,493,0.84,0.4714,0.942,-0.002267,0.9204,0.0046,-0.7449,7.4713,-0.7948,524,-0.002267,0.038218,-1.358,0.17503541,UNI,5m,keltner_mr,mr,12h,144,F,False,False
-22.266,-33.6524,-0.9974,-0.9957,5382,0.3899,0.3091,0.8717,-0.001003,0.6293,0.0469,2.8419,73.2291,-0.9957,5397,-0.001003,0.003165,-23.2805,0.0,UNI,5m,dual_ema_adx,tr,5m,1,F,False,False
-18.6371,-26.1167,-0.9982,-0.9972,4947,0.4482,0.3426,0.8603,-0.001178,0.6818,0.0431,0.0513,14.5042,-0.9972,4954,-0.001178,0.004255,-19.4863,0.0,UNI,5m,dual_ema_adx,tr,10m,2,F,False,False
-14.5289,-20.2483,-0.9978,-0.997,4635,0.5129,0.3628,0.9009,-0.001221,0.7515,0.0404,0.3353,17.2366,-0.9968,4642,-0.001221,0.005476,-15.1909,0.0,UNI,5m,dual_ema_adx,tr,15m,3,F,False,False
-10.5025,-14.091,-0.9971,-0.9948,4015,0.5981,0.397,0.9086,-0.001282,0.8548,0.035,-0.3792,13.396,-0.9949,4023,-0.001282,0.007407,-10.981,0.0,UNI,5m,dual_ema_adx,tr,30m,6,F,False,False
-8.7551,-11.6737,-0.9967,-0.9942,3596,0.6331,0.4091,0.9144,-0.001385,0.8017,0.0313,-0.376,11.9304,-0.9941,3603,-0.001385,0.009079,-9.154,0.0,UNI,5m,dual_ema_adx,tr,45m,9,F,False,False
-7.154,-9.4,-0.9951,-0.9901,3269,0.676,0.4402,0.8598,-0.001352,0.7726,0.0285,-0.1915,8.8386,-0.99,3276,-0.001352,0.010346,-7.48,0.0,UNI,5m,dual_ema_adx,tr,1h,12,F,False,False
-5.8578,-8.3476,-0.9936,-0.986,2780,0.7182,0.4337,0.9377,-0.001417,0.8562,0.0248,0.2582,6.5362,-0.9859,2852,-0.001417,0.012354,-6.1247,0.0,UNI,5m,dual_ema_adx,tr,1.5h,18,F,False,False
-5.7964,-7.7387,-0.9947,-0.9913,2443,0.6991,0.4407,0.8871,-0.001768,0.7865,0.0216,-0.0665,6.3893,-0.9906,2489,-0.001768,0.014556,-6.0605,0.0,UNI,5m,dual_ema_adx,tr,2h,24,F,False,False
-4.1594,-5.5709,-0.991,-0.9846,1974,0.7429,0.4606,0.8701,-0.001861,0.8377,0.0173,0.8709,21.015,-0.9829,1991,-0.001861,0.019089,-4.3489,1.437e-05,UNI,5m,dual_ema_adx,tr,3h,36,F,False,False
-3.2481,-4.5423,-0.9876,-0.9561,1642,0.7864,0.4467,0.9739,-0.00171,0.8742,0.0143,0.0388,4.2031,-0.9574,1643,-0.00171,0.02041,-3.3961,0.00069994,UNI,5m,dual_ema_adx,tr,4h,48,F,False,False
-3.2405,-4.2086,-0.9875,-0.9658,1125,0.7582,0.4648,0.873,-0.002428,0.8925,0.0106,-0.528,4.1758,-0.9653,1222,-0.002428,0.025049,-3.3882,0.00072606,UNI,5m,dual_ema_adx,tr,6h,72,F,False,False
-0.9079,-1.4707,-0.935,-0.8056,933,0.9105,0.4597,1.0703,-0.001021,0.8306,0.0085,2.662,31.4958,-0.7835,979,-0.001021,0.033646,-0.9492,0.34273598,UNI,5m,dual_ema_adx,tr,8h,96,F,False,False
-0.8665,-1.2474,-0.8507,-0.847,487,0.9071,0.4682,1.0303,-0.0013,0.9777,0.006,0.1383,3.469,-0.7519,692,-0.0013,0.037736,-0.906,0.36527085,UNI,5m,dual_ema_adx,tr,12h,144,F,False,False
-5.9457,-11.5194,-0.9926,-0.9832,4280,0.5854,0.3221,1.2317,-0.000908,0.8241,0.0373,24.4113,1278.9678,-0.9829,4290,-0.000908,0.009562,-6.2166,0.0,UNI,5m,vol_spike_brk,tr,5m,1,F,False,False
-4.8687,-8.4827,-0.9909,-0.9787,3653,0.6414,0.3525,1.1785,-0.000983,0.8749,0.0318,16.6537,804.3701,-0.9782,3660,-0.000983,0.011678,-5.0905,3.8e-07,UNI,5m,vol_spike_brk,tr,10m,2,F,False,False
-4.9899,-11.8881,-0.9859,-0.9633,3371,0.6907,0.3629,1.2124,-0.000919,0.934,0.0294,15.9812,476.4094,-0.9619,3378,-0.000919,0.010241,-5.2173,1.9e-07,UNI,5m,vol_spike_brk,tr,15m,3,F,False,False
-3.4428,-4.1084,-0.992,-0.9841,2981,0.7062,0.3838,1.1339,-0.001176,1.0334,0.026,-3.5344,684.7365,-0.9832,2986,-0.001176,0.017847,-3.5997,0.00032381,UNI,5m,vol_spike_brk,tr,30m,6,F,False,False
-3.462,-7.6341,-0.9817,-0.9484,2744,0.774,0.3991,1.1656,-0.000972,0.9898,0.0239,10.6467,251.1234,-0.9462,2749,-0.000972,0.014075,-3.6197,0.00030028,UNI,5m,vol_spike_brk,tr,45m,9,F,False,False
-3.0869,-5.6835,-0.9746,-0.9259,2566,0.8096,0.4138,1.1467,-0.000894,0.9869,0.0224,4.4804,67.0639,-0.9214,2571,-0.000894,0.014038,-3.2275,0.00126429,UNI,5m,vol_spike_brk,tr,1h,12,F,False,False
-2.2937,-4.0891,-0.9633,-0.8895,2300,0.852,0.427,1.1434,-0.000797,1.0069,0.0201,3.4549,45.2477,-0.8806,2307,-0.000797,0.015969,-2.3982,0.01655454,UNI,5m,vol_spike_brk,tr,1.5h,18,F,False,False
-2.5647,-4.1554,-0.9777,-0.8987,2099,0.8396,0.4247,1.1373,-0.000961,1.0934,0.0183,1.1417,11.1754,-0.9004,2105,-0.000961,0.016446,-2.6815,0.00738567,UNI,5m,vol_spike_brk,tr,2h,24,F,False,False
-1.9447,-3.3193,-0.9817,-0.8733,1736,0.8593,0.4204,1.1849,-0.001014,1.0617,0.0151,2.7829,34.3741,-0.881,1739,-0.001014,0.020793,-2.0333,0.04217186,UNI,5m,vol_spike_brk,tr,3h,36,F,False,False
-0.855,-1.4153,-0.9882,-0.7004,1455,0.9285,0.4534,1.1195,-0.000584,1.0607,0.0127,2.7567,36.3704,-0.7242,1458,-0.000584,0.024925,-0.894,0.37149061,UNI,5m,vol_spike_brk,tr,4h,48,F,False,False
-0.6687,-1.0097,-0.9657,-0.7005,1126,0.9369,0.4676,1.0667,-0.000637,1.044,0.0098,1.6642,24.1886,-0.7088,1127,-0.000637,0.030592,-0.6992,0.48458721,UNI,5m,vol_spike_brk,tr,6h,72,F,False,False
-1.077,-1.2818,-0.9761,-0.8435,592,0.8869,0.477,0.9726,-0.001355,0.9558,0.0079,-1.8303,44.2987,-0.8496,912,-0.001355,0.036344,-1.1261,0.26042847,UNI,5m,vol_spike_brk,tr,8h,96,F,False,False
-0.6075,-0.9216,-0.8329,-0.799,659,0.9302,0.4766,1.0217,-0.001,0.9782,0.0057,0.7133,7.0826,-0.698,661,-0.001,0.040486,-0.6352,0.52552755,UNI,5m,vol_spike_brk,tr,12h,144,F,False,False
-18.0669,-22.6491,-0.993,-0.9848,4136,0.4043,0.3268,0.8329,-0.001001,0.6054,0.036,-0.8844,19.6131,-0.9845,4137,-0.001001,0.003407,-18.89,0.0,UNI,5m,stoch_cross,mr,5m,1,F,False,False
-11.9946,-13.7411,-0.992,-0.9835,4131,0.5352,0.3863,0.8504,-0.000969,0.752,0.036,-2.5872,34.9069,-0.9828,4137,-0.000969,0.004968,-12.5411,0.0,UNI,5m,stoch_cross,mr,10m,2,F,False,False
-9.4092,-10.7206,-0.9904,-0.9802,4000,0.6059,0.4199,0.8371,-0.000945,0.7389,0.0348,-2.078,28.64,-0.979,4006,-0.000945,0.006078,-9.8379,0.0,UNI,5m,stoch_cross,mr,15m,3,F,False,False
-6.5902,-7.728,-0.9872,-0.9705,3569,0.6962,0.4492,0.8535,-0.000936,0.7813,0.0311,-1.3032,22.0887,-0.9688,3575,-0.000936,0.008123,-6.8904,0.0,UNI,5m,stoch_cross,mr,30m,6,F,False,False
-5.6794,-6.98,-0.9877,-0.9698,3271,0.7258,0.451,0.8834,-0.001009,0.8161,0.0285,-0.7728,12.4505,-0.9687,3277,-0.001009,0.009725,-5.9381,0.0,UNI,5m,stoch_cross,mr,45m,9,F,False,False
-4.9932,-5.9759,-0.9846,-0.9678,2988,0.7446,0.4547,0.8928,-0.001054,0.813,0.026,-1.4204,20.7161,-0.9646,2993,-0.001054,0.011043,-5.2207,1.9e-07,UNI,5m,stoch_cross,mr,1h,12,F,False,False
-3.8354,-4.7881,-0.9796,-0.9495,2562,0.7909,0.4743,0.8767,-0.001029,0.8546,0.0227,-0.6636,12.8387,-0.9455,2606,-0.001029,0.0131,-4.0102,6.237e-05,UNI,5m,stoch_cross,mr,1.5h,18,F,False,False
-3.7087,-3.9886,-0.9851,-0.9762,2253,0.7654,0.4609,0.8951,-0.001393,0.8527,0.0199,-5.7761,133.3318,-0.9717,2291,-0.001393,0.017198,-3.8776,0.00010844,UNI,5m,stoch_cross,mr,2h,24,F,False,False
-3.8455,-4.653,-0.9815,-0.98,1682,0.7541,0.457,0.8961,-0.001763,0.8777,0.016,-1.5248,20.3554,-0.9719,1836,-0.001763,0.018788,-4.0207,6.036e-05,UNI,5m,stoch_cross,mr,3h,36,F,False,False
-4.1588,-4.7714,-0.987,-0.9888,1430,0.7151,0.4737,0.7944,-0.0024,0.7641,0.0134,-1.4365,10.0931,-0.983,1541,-0.0024,0.02167,-4.3483,1.462e-05,UNI,5m,stoch_cross,mr,4h,48,F,False,False
-2.6621,-3.3756,-0.9745,-0.9539,1112,0.7878,0.4758,0.8679,-0.00215,0.8831,0.0101,-0.5834,4.7388,-0.945,1158,-0.00215,0.02629,-2.7834,0.00546716,UNI,5m,stoch_cross,mr,6h,72,F,False,False
-1.6475,-1.9068,-0.9387,-0.9368,880,0.8421,0.4661,0.9646,-0.001892,0.9406,0.0081,-2.0084,18.8052,-0.901,929,-0.001892,0.033473,-1.7226,0.08529511,UNI,5m,stoch_cross,mr,8h,96,F,False,False
-2.3999,-2.8,-0.9742,-0.9634,659,0.7497,0.4618,0.8739,-0.003762,0.9262,0.0058,-1.8243,14.4588,-0.9526,667,-0.003762,0.038723,-2.5092,0.01233652,UNI,5m,stoch_cross,mr,12h,144,F,False,False
-72.715,-83.0675,-1.0,-1.0,64134,0.3292,0.2969,0.7796,-0.000978,0.5647,0.5579,-34.6483,6428.7743,-1.0,64155,-0.000978,0.003258,-76.029,0.0,ATOM,5m,vwap_mr,mr,5m,1,F,False,False
-39.028,-44.4878,-1.0,-1.0,34706,0.4609,0.3581,0.8261,-0.000955,0.6792,0.3019,-19.8469,2589.3781,-1.0,34718,-0.000955,0.004358,-40.8068,0.0,ATOM,5m,vwap_mr,mr,10m,2,F,False,False
-26.1799,-28.6553,-1.0,-1.0,24544,0.5358,0.3879,0.8454,-0.000936,0.7214,0.2135,-23.7789,2443.8553,-1.0,24554,-0.000936,0.005356,-27.3731,0.0,ATOM,5m,vwap_mr,mr,15m,3,F,False,False
-11.9217,-14.2673,-1.0,-1.0,13846,0.6598,0.4282,0.8811,-0.000873,0.7929,0.1205,0.1396,1671.756,-1.0,13852,-0.000873,0.008245,-12.465,0.0,ATOM,5m,vwap_mr,mr,30m,6,F,False,False
-10.1122,-11.2836,-0.9998,-0.9999,9930,0.7151,0.451,0.8706,-0.000854,0.8359,0.0864,-9.4399,419.3125,-0.9999,9934,-0.000854,0.008051,-10.5731,0.0,ATOM,5m,vwap_mr,mr,45m,9,F,False,False
-8.4835,-10.6275,-0.9992,-0.9993,7860,0.7432,0.4514,0.9031,-0.000872,0.8474,0.0684,-2.326,64.7815,-0.9992,7864,-0.000872,0.008719,-8.8701,0.0,ATOM,5m,vwap_mr,mr,1h,12,F,False,False
-6.0554,-7.2459,-0.9968,-0.9955,5523,0.7746,0.4691,0.8765,-0.000904,0.8425,0.048,-3.1219,78.0851,-0.9951,5525,-0.000904,0.010616,-6.3314,0.0,ATOM,5m,vwap_mr,mr,1.5h,18,F,False,False
-5.7678,-6.5009,-0.9964,-0.9956,4289,0.7523,0.4703,0.8474,-0.001148,0.8676,0.0373,-5.3105,144.0335,-0.9949,4291,-0.001148,0.012467,-6.0306,0.0,ATOM,5m,vwap_mr,mr,2h,24,F,False,False
-2.1783,-2.5172,-0.9493,-0.9302,2752,0.8786,0.4878,0.9224,-0.000661,0.9464,0.0257,-4.0862,98.5171,-0.9043,2956,-0.000661,0.015783,-2.2776,0.02282279,ATOM,5m,vwap_mr,mr,3h,36,F,False,False
-3.5254,-4.2816,-0.9851,-0.9636,2162,0.7961,0.4745,0.8817,-0.0013,0.8986,0.0196,-1.999,29.0432,-0.9616,2255,-0.0013,0.016746,-3.6861,0.0002331,ATOM,5m,vwap_mr,mr,4h,48,F,False,False
-3.2488,-4.1831,-0.9775,-0.9601,1465,0.7791,0.4609,0.9113,-0.001773,0.8739,0.0133,-1.1458,17.3271,-0.9526,1534,-0.001773,0.020438,-3.3969,0.00069906,ATOM,5m,vwap_mr,mr,6h,72,F,False,False
-0.6506,-1.0551,-0.8877,-0.6402,1147,0.9435,0.4828,1.0107,-0.000493,0.9635,0.0101,2.1928,30.5547,-0.6009,1162,-0.000493,0.024718,-0.6802,0.4964905,ATOM,5m,vwap_mr,mr,8h,96,F,False,False
-2.2598,-2.9563,-0.9561,-0.9026,737,0.7915,0.4592,0.9322,-0.002366,0.7808,0.0068,-0.771,5.3811,-0.8861,784,-0.002366,0.028042,-2.3628,0.01838047,ATOM,5m,vwap_mr,mr,12h,144,F,False,False
-43.9661,-57.297,-1.0,-1.0,13286,0.3113,0.2892,0.7653,-0.000997,0.5698,0.1156,-2.7858,145.3146,-1.0,13290,-0.000997,0.002501,-45.9699,0.0,ATOM,5m,stoch_rsi,mr,5m,1,F,False,False
-20.813,-19.5704,-1.0,-1.0,13284,0.4243,0.3453,0.8044,-0.001042,0.6634,0.1156,-56.5316,5155.6304,-1.0,13290,-0.001042,0.00552,-21.7615,0.0,ATOM,5m,stoch_rsi,mr,10m,2,F,False,False
-19.5467,-19.2347,-1.0,-1.0,13044,0.4937,0.3721,0.833,-0.001044,0.6966,0.1135,-38.7221,3089.8834,-1.0,13049,-0.001044,0.005838,-20.4376,0.0,ATOM,5m,stoch_rsi,mr,15m,3,F,False,False
-13.6382,-15.3857,-0.9999,-1.0,10391,0.636,0.4154,0.895,-0.000928,0.7965,0.0909,-13.1479,695.8029,-1.0,10455,-0.000928,0.006656,-14.2598,0.0,ATOM,5m,stoch_rsi,mr,30m,6,F,False,False
-8.1642,-14.7679,-0.9993,-0.9993,8059,0.7146,0.4291,0.9507,-0.00085,0.8685,0.0701,20.5459,1123.6674,-0.9992,8061,-0.00085,0.008944,-8.5363,0.0,ATOM,5m,stoch_rsi,mr,45m,9,F,False,False
-7.599,-12.4747,-0.9986,-0.9985,6594,0.7313,0.4416,0.9246,-0.000915,0.8251,0.058,9.7503,388.7581,-0.9983,6666,-0.000915,0.0094,-7.9453,0.0,ATOM,5m,stoch_rsi,mr,1h,12,F,False,False
-5.6463,-8.6663,-0.9953,-0.9935,4937,0.7678,0.4583,0.9076,-0.000935,0.8235,0.0429,6.6124,217.8389,-0.9926,4938,-0.000935,0.011127,-5.9036,0.0,ATOM,5m,stoch_rsi,mr,1.5h,18,F,False,False
-5.3403,-6.0305,-0.9953,-0.9923,3932,0.7566,0.4549,0.9067,-0.001135,0.8282,0.0342,-5.868,163.3313,-0.9918,3933,-0.001135,0.012744,-5.5837,3e-08,ATOM,5m,stoch_rsi,mr,2h,24,F,False,False
-2.8825,-3.5339,-0.9656,-0.9438,2639,0.8434,0.4589,0.9944,-0.000834,0.9847,0.0243,-2.9156,60.8116,-0.9293,2800,-0.000834,0.014647,-3.0139,0.00260222,ATOM,5m,stoch_rsi,mr,3h,36,F,False,False
-1.4287,-1.8992,-0.8381,-0.8647,1944,0.9121,0.478,0.9961,-0.000521,1.0273,0.0188,-1.0994,18.3675,-0.7559,2157,-0.000521,0.016185,-1.4938,0.13536848,ATOM,5m,stoch_rsi,mr,4h,48,F,False,False
-1.3138,-1.6819,-0.8546,-0.8602,1397,0.9028,0.4883,0.9461,-0.000747,1.0014,0.013,-1.0639,17.5023,-0.766,1493,-0.000747,0.021015,-1.3737,0.16974399,ATOM,5m,stoch_rsi,mr,6h,72,F,False,False
-0.9769,-1.5827,-0.8696,-0.7475,1118,0.9166,0.4691,1.0372,-0.000728,0.9624,0.0099,1.3653,13.802,-0.6826,1134,-0.000728,0.024014,-1.0215,0.30725141,ATOM,5m,stoch_rsi,mr,8h,96,F,False,False
-1.5701,-2.0285,-0.9153,-0.8509,764,0.8477,0.4844,0.9022,-0.001711,0.8549,0.0067,-0.9812,8.8562,-0.8079,770,-0.001711,0.028924,-1.6417,0.10106661,ATOM,5m,stoch_rsi,mr,12h,144,F,False,False
-92.9387,-135.4136,-1.0,-1.0,87453,0.3178,0.281,0.8134,-0.001017,0.5931,0.7609,29.0024,5806.8237,-1.0,87500,-0.001017,0.003096,-97.1744,0.0,ATOM,5m,ema_ribbon,tr,5m,1,F,False,False
-49.6583,-72.1035,-1.0,-1.0,45228,0.4382,0.335,0.87,-0.00103,0.6948,0.3941,16.2927,2262.0588,-1.0,45316,-0.00103,0.004224,-51.9215,0.0,ATOM,5m,ema_ribbon,tr,10m,2,F,False,False
-33.3964,-48.3479,-1.0,-1.0,31069,0.5007,0.359,0.8941,-0.001048,0.7516,0.2707,17.4714,2097.3806,-1.0,31129,-0.001048,0.005297,-34.9185,0.0,ATOM,5m,ema_ribbon,tr,15m,3,F,False,False
-16.8049,-21.3246,-1.0,-1.0,16597,0.6014,0.3886,0.9461,-0.001082,0.8292,0.1446,-0.08,1622.2894,-1.0,16629,-0.001082,0.007938,-17.5708,0.0,ATOM,5m,ema_ribbon,tr,30m,6,F,False,False
-14.6151,-22.5051,-1.0,-1.0,11495,0.6583,0.4092,0.9505,-0.001064,0.8714,0.1002,3.2813,107.5705,-1.0,11518,-0.001064,0.007471,-15.2812,0.0,ATOM,5m,ema_ribbon,tr,45m,9,F,False,False
-11.1526,-16.855,-0.9999,-1.0,8805,0.6916,0.4219,0.9475,-0.001084,0.8802,0.0769,3.0143,92.6351,-1.0,8838,-0.001084,0.008742,-11.6608,0.0,ATOM,5m,ema_ribbon,tr,1h,12,F,False,False
-7.8444,-12.5491,-0.9992,-0.9993,6047,0.7336,0.4219,1.005,-0.001111,0.9103,0.0527,3.0947,75.9752,-0.9992,6060,-0.001111,0.010548,-8.2019,0.0,ATOM,5m,ema_ribbon,tr,1.5h,18,F,False,False
-5.3074,-8.3169,-0.9951,-0.9921,4530,0.7883,0.4372,1.0146,-0.000966,0.8947,0.04,1.9672,37.3166,-0.9915,4604,-0.000966,0.01181,-5.5493,3e-08,ATOM,5m,ema_ribbon,tr,2h,24,F,False,False
-4.9679,-7.4248,-0.9953,-0.989,3108,0.7631,0.4365,0.9853,-0.001356,0.9074,0.027,1.0664,19.0597,-0.9894,3109,-0.001356,0.014552,-5.1943,2.2e-07,ATOM,5m,ema_ribbon,tr,3h,36,F,False,False
-2.9148,-4.3214,-0.9774,-0.9609,2342,0.823,0.4546,0.9873,-0.001143,0.907,0.0204,3.3411,88.0313,-0.9531,2347,-0.001143,0.018167,-3.0476,0.00233225,ATOM,5m,ema_ribbon,tr,4h,48,F,False,False
-0.8767,-1.3596,-0.8936,-0.6835,1193,0.9374,0.4848,0.9964,-0.000459,1.0145,0.0137,0.6244,6.7046,-0.6435,1574,-0.000459,0.019867,-0.9166,0.35948906,ATOM,5m,ema_ribbon,tr,6h,72,F,False,False
-0.0381,-0.0584,-0.4346,-0.6402,1082,0.9967,0.4949,1.017,-2.7e-05,0.9272,0.0103,1.532,21.9019,-0.2999,1186,-2.7e-05,0.023604,-0.0398,0.96823889,ATOM,5m,ema_ribbon,tr,8h,96,F,False,False
-0.8354,-1.2908,-0.7669,-0.8008,690,0.9186,0.4747,1.0163,-0.000898,0.9543,0.0069,0.3956,4.2552,-0.647,792,-0.000898,0.028922,-0.8735,0.38265459,ATOM,5m,ema_ribbon,tr,12h,144,F,False,False
-17.2999,-24.3512,-0.9843,-0.9434,3044,0.3921,0.3222,0.825,-0.000943,0.6127,0.0265,0.4701,7.3489,-0.9441,3045,-0.000943,0.002876,-18.0884,0.0,ATOM,5m,rsi_extreme,mr,5m,1,F,False,False
-12.3172,-14.9358,-0.9859,-0.956,3020,0.4829,0.375,0.8046,-0.001015,0.6216,0.0265,-3.1574,76.9197,-0.956,3045,-0.001015,0.004351,-12.8786,0.0,ATOM,5m,rsi_extreme,mr,10m,2,F,False,False
-5.2963,-4.519,-0.9884,-0.9683,2906,0.5386,0.4009,0.8048,-0.001092,0.6956,0.0255,-35.7884,1702.4798,-0.9679,2931,-0.001092,0.010676,-5.5376,3e-08,ATOM,5m,rsi_extreme,mr,15m,3,F,False,False
-5.2963,-5.008,-0.9807,-0.9395,2583,0.6499,0.4323,0.8534,-0.001015,0.7741,0.0227,-18.0894,658.2416,-0.938,2607,-0.001015,0.009361,-5.5377,3e-08,ATOM,5m,rsi_extreme,mr,30m,6,F,False,False
-5.2342,-5.5735,-0.9806,-0.928,2363,0.6873,0.4521,0.8329,-0.001049,0.8011,0.0209,-7.5776,200.3786,-0.9281,2400,-0.001049,0.009394,-5.4728,5e-08,ATOM,5m,rsi_extreme,mr,45m,9,F,False,False
