sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-0.9996,-1.3189,-0.4484,-0.3868,114,0.7283,0.4597,0.8561,-0.002013,0.661,0.0099,0.0044,4.1722,-0.2379,124,-0.002013,0.018777,-1.1937,0.23490831,SUI,1h,range_v2_lb48,range,4h,F,False,False
-0.4348,-0.5772,-0.3317,-0.3576,97,0.8679,0.5048,0.8515,-0.001355,0.8061,0.0084,-0.4397,2.7756,-0.1647,105,-0.001355,0.02674,-0.5192,0.60471857,SUI,1h,range_v2_lb48,range,8h,F,False,False
-0.7773,-1.0573,-0.6465,-0.378,91,0.7707,0.4343,1.0037,-0.003373,0.8129,0.0079,-0.2076,1.5269,-0.3294,99,-0.003373,0.036162,-0.9282,0.35559208,SUI,1h,range_v2_lb48,range,12h,F,False,False
-0.7122,-1.2725,-0.7961,-0.3644,76,0.7876,0.4875,0.828,-0.00482,0.9532,0.0064,0.2151,-0.2759,-0.3866,80,-0.00482,0.050694,-0.8505,0.39763042,SUI,1h,range_v2_lb48,range,1d,F,False,False
-4.1619,-5.3544,-0.7857,-0.4587,106,0.2632,0.271,0.708,-0.005864,0.5209,0.0086,-0.3537,1.8393,-0.4713,107,-0.005864,0.012205,-4.9699,2.59e-06,SUI,1h,range_v3_lb48,range,2h,F,False,False
-2.3543,-3.8971,-0.7963,-0.3843,95,0.4781,0.3438,0.9127,-0.005246,0.677,0.0077,0.638,2.0367,-0.406,96,-0.005246,0.018283,-2.8114,0.00599266,SUI,1h,range_v3_lb48,range,4h,F,False,False
-2.2282,-3.5322,-0.7789,-0.4919,93,0.4995,0.3404,0.9678,-0.00698,0.845,0.0075,0.183,0.4594,-0.4979,94,-0.00698,0.025433,-2.6608,0.00918274,SUI,1h,range_v3_lb48,range,8h,F,False,False
-1.9248,-2.9186,-0.7544,-0.5326,90,0.5237,0.3956,0.8002,-0.007533,0.9102,0.0073,0.1712,1.1731,-0.5194,91,-0.007533,0.031265,-2.2985,0.02384888,SUI,1h,range_v3_lb48,range,12h,F,False,False
-1.5141,-2.0276,-0.7526,-0.5673,75,0.583,0.5128,0.5539,-0.00912,0.7112,0.0062,-0.5629,0.5338,-0.548,78,-0.00912,0.044547,-1.8081,0.07449805,SUI,1h,range_v3_lb48,range,1d,F,False,False
-1.1481,-1.8989,-0.7187,-0.7169,852,0.8724,0.4434,1.0951,-0.000986,1.0488,0.0686,1.1476,7.6901,-0.6439,857,-0.000986,0.021048,-1.371,0.1707205,SUI,1h,brk_vol_lb6,breakout,2h,F,False,False
-0.6147,-0.9448,-0.6117,-0.7047,747,0.9265,0.444,1.1602,-0.000716,1.0129,0.06,0.4232,4.7062,-0.5526,750,-0.000716,0.026731,-0.7341,0.46314727,SUI,1h,brk_vol_lb6,breakout,4h,F,False,False
-1.1126,-1.5684,-0.8118,-0.8729,633,0.8618,0.489,0.9005,-0.002015,0.9481,0.051,0.0526,3.5519,-0.8276,638,-0.002015,0.038315,-1.3286,0.18446104,SUI,1h,brk_vol_lb6,breakout,8h,F,False,False
-1.2909,-1.9856,-0.8765,-0.8991,535,0.8315,0.4572,0.987,-0.003053,0.9654,0.043,0.3649,2.5892,-0.8905,538,-0.003053,0.045939,-1.5416,0.1237717,SUI,1h,brk_vol_lb6,breakout,12h,F,False,False
-1.4034,-1.9734,-0.8626,-0.9368,359,0.7853,0.4515,0.9539,-0.004919,0.7821,0.0289,-0.1921,1.9902,-0.905,361,-0.004919,0.055766,-1.6758,0.09464632,SUI,1h,brk_vol_lb6,breakout,1d,F,False,False
-1.9041,-2.9145,-0.7338,-0.6814,557,0.7765,0.4206,1.0697,-0.001374,0.8901,0.0529,0.5285,4.2371,-0.6278,661,-0.001374,0.015537,-2.2738,0.02329769,SUI,1h,brk_pullback_lb6,breakout,2h,F,False,False
-0.9275,-1.503,-0.5883,-0.7514,419,0.8697,0.4528,1.0508,-0.00113,0.9495,0.0466,1.6856,14.4129,-0.5648,583,-0.00113,0.024631,-1.1076,0.26848692,SUI,1h,brk_pullback_lb6,breakout,4h,F,False,False
-0.6024,-0.8503,-0.6538,-0.7088,501,0.91,0.4762,1.001,-0.001134,1.0242,0.0403,0.263,5.409,-0.5884,504,-0.001134,0.035405,-0.7194,0.47224965,SUI,1h,brk_pullback_lb6,breakout,8h,F,False,False
-0.9932,-1.5274,-0.8104,-0.801,425,0.8467,0.4592,0.9971,-0.002519,1.0069,0.0343,0.6159,4.1345,-0.7753,429,-0.002519,0.043984,-1.186,0.23626188,SUI,1h,brk_pullback_lb6,breakout,12h,F,False,False
-1.0201,-1.5656,-0.8385,-0.8843,301,0.8193,0.4276,1.0967,-0.004373,0.9556,0.0243,0.4591,5.013,-0.8547,304,-0.004373,0.062592,-1.2181,0.22412125,SUI,1h,brk_pullback_lb6,breakout,1d,F,False,False
-1.6557,-2.4355,-0.832,-0.8135,1114,0.8429,0.4395,1.0749,-0.001143,1.0735,0.0959,0.4076,11.9646,-0.8003,1199,-0.001143,0.020014,-1.9772,0.04824942,SUI,1h,brk_strong_lb6,breakout,2h,F,False,False
-2.0767,-3.0199,-0.87,-0.9117,1013,0.8023,0.4423,1.0117,-0.001881,0.9901,0.0825,0.2114,3.9979,-0.8943,1031,-0.001881,0.024356,-2.4799,0.01330092,SUI,1h,brk_strong_lb6,breakout,4h,F,False,False
-1.425,-1.9378,-0.8507,-0.947,773,0.8416,0.482,0.9043,-0.002207,0.9391,0.0646,-0.0553,4.4471,-0.9032,807,-0.002207,0.036838,-1.7016,0.08920825,SUI,1h,brk_strong_lb6,breakout,8h,F,False,False
-1.4333,-2.0817,-0.8758,-0.9512,610,0.827,0.454,0.9946,-0.002943,0.9402,0.0522,0.2509,3.6945,-0.9221,652,-0.002943,0.043913,-1.7115,0.08745622,SUI,1h,brk_strong_lb6,breakout,12h,F,False,False
-0.2563,-0.4162,-0.6282,-0.8399,393,0.9591,0.475,1.0601,-0.000912,0.9605,0.032,0.4295,2.1347,-0.6568,400,-0.000912,0.059612,-0.3061,0.75968935,SUI,1h,brk_strong_lb6,breakout,1d,F,False,False
0.7483,1.7829,0.8256,-0.2103,63,1.3072,0.495,1.3334,0.002703,1.9789,0.0081,1.9289,7.165,0.2564,101,0.002703,0.030399,0.8935,0.37371702,SUI,1h,brk_atr_lb6,breakout,2h,C,False,False
0.9347,1.6773,1.37,-0.1946,51,1.4402,0.5114,1.3762,0.004537,2.6099,0.007,0.9924,4.327,0.4007,88,0.004537,0.038135,1.1162,0.26742139,SUI,1h,brk_atr_lb6,breakout,4h,C,False,False
0.7839,1.5356,1.0088,-0.2534,36,1.3506,0.4643,1.5584,0.005027,1.472,0.0067,1.1026,3.4581,0.3834,84,0.005027,0.049226,0.936,0.3519643,SUI,1h,brk_atr_lb6,breakout,8h,C,False,False
0.3112,0.6017,0.1686,-0.2853,56,1.1188,0.4458,1.391,0.002162,1.764,0.0066,0.7799,1.431,0.0693,83,0.002162,0.053001,0.3716,0.71117868,SUI,1h,brk_atr_lb6,breakout,12h,D,False,False
-0.0222,-0.0318,-0.2636,-0.5607,68,0.9915,0.4024,1.4723,-0.000207,1.3159,0.0066,-0.3435,5.7646,-0.2039,82,-0.000207,0.070721,-0.0265,0.97891034,SUI,1h,brk_atr_lb6,breakout,1d,F,False,False
0.3403,0.6272,0.1384,-0.3462,411,1.0461,0.4634,1.2111,0.000342,1.1908,0.058,1.9473,14.5187,0.069,725,0.000342,0.022692,0.4064,0.68458377,SUI,1h,brk_vol_lb12,breakout,2h,D,False,False
0.7059,1.1712,0.8386,-0.3324,290,1.1023,0.4773,1.2069,0.00097,1.1161,0.0494,0.9077,5.8644,0.42,618,0.00097,0.0286,0.8429,0.3996011,SUI,1h,brk_vol_lb12,breakout,4h,C,False,False
-0.1915,-0.2816,-0.5325,-0.6774,507,0.9721,0.4934,0.9983,-0.000401,1.0709,0.0422,0.2251,3.6304,-0.4716,527,-0.000401,0.040268,-0.2287,0.81918258,SUI,1h,brk_vol_lb12,breakout,8h,F,False,False
-0.3228,-0.5,-0.6545,-0.7377,452,0.9517,0.484,1.0146,-0.000856,1.0859,0.0375,0.4194,3.0931,-0.6094,469,-0.000856,0.048092,-0.3855,0.70002818,SUI,1h,brk_vol_lb12,breakout,12h,F,False,False
-0.9641,-1.3695,-0.7914,-0.9068,303,0.8373,0.4495,1.0252,-0.003747,0.8757,0.0262,-0.0588,2.825,-0.8353,327,-0.003747,0.058846,-1.1513,0.25044194,SUI,1h,brk_vol_lb12,breakout,1d,F,False,False
-0.6338,-0.9916,-0.4527,-0.4375,301,0.9011,0.4462,1.1183,-0.000589,0.9333,0.035,0.5914,4.1973,-0.27,437,-0.000589,0.016261,-0.7569,0.44954353,SUI,1h,brk_pullback_lb12,breakout,2h,F,False,False
-0.1065,-0.1811,-0.2517,-0.49,101,0.98,0.4845,1.0426,-0.000166,0.9566,0.031,2.1725,17.3334,-0.1711,388,-0.000166,0.025656,-0.1272,0.89887304,SUI,1h,brk_pullback_lb12,breakout,4h,F,False,False
0.3221,0.4789,0.0608,-0.451,90,1.0634,0.4985,1.0698,0.000752,1.3212,0.027,0.5038,5.9386,0.0393,337,0.000752,0.035903,0.3846,0.70079125,SUI,1h,brk_pullback_lb12,breakout,8h,D,False,False
0.167,0.2639,-0.1987,-0.5049,85,1.033,0.4952,1.0532,0.000508,1.0819,0.0249,0.627,3.7347,-0.14,311,0.000508,0.044934,0.1995,0.84203574,SUI,1h,brk_pullback_lb12,breakout,12h,D,False,False
-0.1436,-0.2151,-0.5507,-0.6379,234,0.9683,0.4557,1.1566,-0.000689,1.1814,0.019,0.2245,4.33,-0.4605,237,-0.000689,0.061818,-0.1715,0.86397936,SUI,1h,brk_pullback_lb12,breakout,1d,F,False,False
-0.9884,-1.4689,-0.744,-0.671,918,0.8894,0.4396,1.1337,-0.00084,1.1502,0.0735,0.4045,11.1591,-0.627,919,-0.00084,0.021584,-1.1803,0.2382041,SUI,1h,brk_strong_lb12,breakout,2h,F,False,False
-0.6259,-0.9382,-0.6722,-0.6496,721,0.9269,0.4655,1.0645,-0.000702,1.0217,0.0626,0.2961,3.6784,-0.5588,782,-0.000702,0.02627,-0.7474,0.45505521,SUI,1h,brk_strong_lb12,breakout,4h,F,False,False
-0.6868,-0.9777,-0.7065,-0.8319,612,0.9115,0.472,1.0198,-0.001236,0.9959,0.0514,0.0931,4.3097,-0.7174,642,-0.001236,0.038182,-0.8201,0.41246817,SUI,1h,brk_strong_lb12,breakout,8h,F,False,False
-0.3444,-0.5108,-0.5978,-0.8264,537,0.9517,0.4908,0.9873,-0.000786,1.0543,0.0437,0.3323,3.7237,-0.6215,546,-0.000786,0.044649,-0.4113,0.68102493,SUI,1h,brk_strong_lb12,breakout,12h,F,False,False
-0.3521,-0.554,-0.6214,-0.8766,354,0.94,0.4528,1.1358,-0.00129,0.9748,0.0297,0.4683,3.7552,-0.6743,371,-0.00129,0.05909,-0.4205,0.67439079,SUI,1h,brk_strong_lb12,breakout,1d,F,False,False
0.8619,1.9286,1.4974,-0.1781,77,1.2365,0.4581,1.4624,0.001826,1.2574,0.0182,2.8241,19.2023,0.4009,227,0.001826,0.026725,1.0293,0.30445328,SUI,1h,brk_atr_lb12,breakout,2h,C,False,False
1.216,2.4199,3.3243,-0.1463,34,1.3784,0.4868,1.4533,0.003533,1.6426,0.0151,1.5442,7.6057,0.7596,189,0.003533,0.033446,1.4521,0.148144,SUI,1h,brk_atr_lb12,breakout,4h,C,False,False
1.4386,2.5595,2.6774,-0.2706,57,1.4736,0.5276,1.3194,0.005626,1.3272,0.013,0.8795,3.8638,1.175,163,0.005626,0.041809,1.7178,0.0877348,SUI,1h,brk_atr_lb12,breakout,8h,C,False,False
1.0854,1.9096,1.8846,-0.2888,59,1.3271,0.4967,1.3446,0.005322,1.4286,0.0122,0.3815,1.1348,0.8583,153,0.005322,0.050794,1.2961,0.19690511,SUI,1h,brk_atr_lb12,breakout,12h,C,False,False
0.3805,0.552,0.0338,-0.551,117,1.1115,0.5035,1.0959,0.002675,1.2208,0.0113,-0.2473,3.4557,0.0266,141,0.002675,0.069909,0.4543,0.65030131,SUI,1h,brk_atr_lb12,breakout,1d,D,False,False
0.0689,0.1089,-0.1487,-0.5146,548,1.0108,0.4674,1.1519,8.5e-05,1.1895,0.0442,1.2722,17.5934,-0.1073,552,8.5e-05,0.024325,0.0823,0.93446379,SUI,1h,brk_vol_lb24,breakout,2h,D,False,False
1.0584,1.6823,1.252,-0.4155,346,1.1851,0.4979,1.1952,0.001674,1.2089,0.0378,0.7632,6.4451,0.817,472,0.001674,0.028773,1.2639,0.20690148,SUI,1h,brk_vol_lb24,breakout,4h,C,False,False
0.6475,0.9035,0.3461,-0.6682,367,1.119,0.5076,1.0856,0.001586,1.186,0.0317,-0.0688,4.7407,0.3454,396,0.001586,0.040825,0.7731,0.43989636,SUI,1h,brk_vol_lb24,breakout,8h,C,False,False
0.3438,0.4875,-0.0323,-0.6966,337,1.0648,0.5014,1.0588,0.001039,1.0798,0.0282,0.0632,3.4888,-0.032,353,0.001039,0.047529,0.4106,0.68165143,SUI,1h,brk_vol_lb24,breakout,12h,D,False,False
-0.2499,-0.3416,-0.5491,-0.8789,250,0.9495,0.4613,1.109,-0.001201,0.9894,0.0217,-0.3295,4.3561,-0.6092,271,-0.001201,0.066269,-0.2984,0.76560185,SUI,1h,brk_vol_lb24,breakout,1d,F,False,False
-0.628,-0.9838,-0.538,-0.3166,249,0.8801,0.4521,1.0668,-0.000762,0.8642,0.0234,0.6743,4.4625,-0.2337,292,-0.000762,0.017365,-0.7499,0.45392951,SUI,1h,brk_pullback_lb24,breakout,2h,F,False,False
0.1799,0.325,0.0047,-0.3103,64,1.0433,0.4884,1.093,0.000365,1.0281,0.0206,2.4796,18.5842,0.0021,258,0.000365,0.02732,0.2149,0.83005271,SUI,1h,brk_pullback_lb24,breakout,4h,D,False,False
0.0374,0.0556,-0.2511,-0.3452,104,1.0089,0.4646,1.1627,0.00011,1.4941,0.0181,0.5549,6.8988,-0.1213,226,0.00011,0.037166,0.0447,0.9644227,SUI,1h,brk_pullback_lb24,breakout,8h,D,False,False
0.16,0.2613,-0.1721,-0.3756,57,1.0383,0.4673,1.1836,0.000604,1.3156,0.0171,0.6334,3.3938,-0.0909,214,0.000604,0.046238,0.191,0.84870143,SUI,1h,brk_pullback_lb24,breakout,12h,D,False,False
0.1274,0.2084,-0.2677,-0.4779,174,1.032,0.4659,1.183,0.000689,1.3443,0.0141,0.2302,3.7037,-0.1774,176,0.000689,0.06007,0.1521,0.87929785,SUI,1h,brk_pullback_lb24,breakout,1d,D,False,False
-0.3048,-0.4737,-0.3841,-0.5676,636,0.9573,0.4438,1.2001,-0.000313,1.2193,0.0512,0.6713,12.9033,-0.2958,640,-0.000313,0.02175,-0.364,0.71599893,SUI,1h,brk_strong_lb24,breakout,2h,F,False,False
0.7991,1.3134,0.726,-0.4526,404,1.1253,0.4972,1.1379,0.001114,1.1803,0.0431,0.7637,4.9826,0.4996,539,0.001114,0.027116,0.9542,0.34042144,SUI,1h,brk_strong_lb24,breakout,4h,C,False,False
0.4906,0.7543,0.1666,-0.6638,415,1.0824,0.4778,1.1831,0.001052,1.3098,0.036,0.3857,4.4093,0.1613,450,0.001052,0.038086,0.5858,0.55830514,SUI,1h,brk_strong_lb24,breakout,8h,D,False,False
0.6409,0.9668,0.3439,-0.6555,371,1.1172,0.5063,1.0895,0.001689,1.269,0.0319,0.3961,3.9467,0.3363,399,0.001689,0.044073,0.7653,0.44452199,SUI,1h,brk_strong_lb24,breakout,12h,C,False,False
0.6305,0.9503,0.2338,-0.7249,274,1.1321,0.4847,1.2034,0.002783,1.1988,0.0236,0.0704,4.0653,0.2502,295,0.002783,0.063486,0.7529,0.45212237,SUI,1h,brk_strong_lb24,breakout,1d,C,False,False
0.0153,0.031,-0.164,-0.3101,179,1.0036,0.4466,1.2433,3e-05,1.0882,0.0202,2.7436,19.9926,-0.0717,253,3e-05,0.026051,0.0183,0.98542702,SUI,1h,brk_atr_lb24,breakout,2h,D,False,False
1.0925,2.0137,1.4507,-0.2886,94,1.3068,0.493,1.3438,0.002801,1.3997,0.0172,1.4984,8.8997,0.6466,215,0.002801,0.031486,1.3046,0.1934224,SUI,1h,brk_atr_lb24,breakout,4h,C,False,False
1.2639,2.3707,2.7363,-0.233,75,1.3741,0.5084,1.3288,0.004817,1.2842,0.0143,1.0526,4.4164,1.0204,179,0.004817,0.042704,1.5093,0.13300617,SUI,1h,brk_atr_lb24,breakout,8h,C,False,False
0.903,1.5713,1.7146,-0.2247,52,1.2642,0.5256,1.1408,0.004073,1.2801,0.0125,0.4765,1.7021,0.5916,156,0.004073,0.047183,1.0783,0.28257723,SUI,1h,brk_atr_lb24,breakout,12h,C,False,False
0.5843,1.1486,0.5452,-0.3578,45,1.1789,0.4783,1.2861,0.003776,1.1679,0.011,0.9908,2.4993,0.2893,138,0.003776,0.063575,0.6977,0.48653263,SUI,1h,brk_atr_lb24,breakout,1d,C,False,False
-1.1271,-1.9929,-0.6775,-0.5935,549,0.8385,0.4511,1.0204,-0.001137,0.9429,0.0442,2.8354,28.8351,-0.5197,552,-0.001137,0.019849,-1.3459,0.1788756,SUI,1h,range_then_brk_lb12,combined,2h,F,False,False
-0.1042,-0.1655,-0.315,-0.458,470,0.9833,0.4713,1.1029,-0.000147,1.0762,0.0377,1.0093,9.2388,-0.1992,471,-0.000147,0.025675,-0.1244,0.90106792,SUI,1h,range_then_brk_lb12,combined,4h,F,False,False
-0.4225,-0.5873,-0.4736,-0.7184,375,0.9299,0.4907,0.9651,-0.000929,0.8997,0.0302,-0.148,3.534,-0.4474,377,-0.000929,0.035753,-0.5046,0.61416318,SUI,1h,range_then_brk_lb12,combined,8h,F,False,False
-0.427,-0.6231,-0.5198,-0.7458,333,0.9249,0.4732,1.0296,-0.00118,1.0725,0.0269,0.1125,3.0496,-0.5031,336,-0.00118,0.042416,-0.5099,0.61047057,SUI,1h,range_then_brk_lb12,combined,12h,F,False,False
-1.2753,-1.7743,-0.8197,-0.8973,244,0.7661,0.4837,0.8176,-0.00584,0.7595,0.0197,-0.1564,2.5145,-0.85,246,-0.00584,0.060151,-1.5228,0.12909138,SUI,1h,range_then_brk_lb12,combined,1d,F,False,False
-1.1131,-2.002,-0.6439,-0.5753,459,0.8254,0.4394,1.053,-0.001235,0.9127,0.037,3.1609,32.6882,-0.483,462,-0.001235,0.01997,-1.3292,0.18442835,SUI,1h,range_then_brk_lb24,combined,2h,F,False,False
0.5706,0.94,0.4241,-0.3923,171,1.108,0.4896,1.1549,0.000895,1.186,0.0309,1.1746,10.1919,0.2454,386,0.000895,0.025809,0.6814,0.49600847,SUI,1h,range_then_brk_lb24,combined,4h,C,False,False
-0.3669,-0.5039,-0.3907,-0.7258,311,0.9331,0.4824,1.0011,-0.000881,0.8829,0.025,-0.2461,3.5774,-0.3785,313,-0.000881,0.03557,-0.4381,0.66159788,SUI,1h,range_then_brk_lb24,combined,8h,F,False,False
-0.5157,-0.7247,-0.6391,-0.6299,280,0.9005,0.47,1.0156,-0.001616,0.9694,0.0226,0.0437,3.1647,-0.5202,283,-0.001616,0.044135,-0.6158,0.53851976,SUI,1h,range_then_brk_lb24,combined,12h,F,False,False
-0.9573,-1.4784,-0.7917,-0.7914,221,0.8164,0.5,0.8164,-0.004545,0.8203,0.0178,0.0821,1.8961,-0.7545,222,-0.004545,0.059236,-1.1431,0.25422502,SUI,1h,range_then_brk_lb24,combined,1d,F,False,False
-1.2823,-2.4014,-0.725,-0.5504,398,0.7909,0.419,1.0969,-0.001599,0.87,0.0321,3.2158,31.3347,-0.5162,401,-0.001599,0.020912,-1.5313,0.12649294,SUI,1h,range_then_brk_lb48,combined,2h,F,False,False
-0.0702,-0.1184,-0.2371,-0.4471,326,0.9866,0.4618,1.15,-0.000126,1.0921,0.0262,1.2054,9.6015,-0.1477,327,-0.000126,0.027208,-0.0838,0.93328406,SUI,1h,range_then_brk_lb48,combined,4h,F,False,False
-0.3281,-0.4539,-0.4206,-0.5895,260,0.9342,0.4695,1.0558,-0.000882,0.9015,0.021,-0.2112,3.7763,-0.3339,262,-0.000882,0.03643,-0.3918,0.69554613,SUI,1h,range_then_brk_lb48,combined,8h,F,False,False
-0.1554,-0.2331,-0.418,-0.5281,233,0.9666,0.4744,1.0711,-0.000538,1.0247,0.0187,0.2387,3.1369,-0.2992,234,-0.000538,0.044392,-0.1855,0.85298616,SUI,1h,range_then_brk_lb48,combined,12h,F,False,False
-0.2121,-0.3047,-0.4841,-0.6931,172,0.9509,0.541,0.8068,-0.001178,0.8704,0.0146,-0.1595,2.1492,-0.4417,183,-0.001178,0.062907,-0.2533,0.80031631,SUI,1h,range_then_brk_lb48,combined,1d,F,False,False
-0.978,-1.396,-0.4192,-0.2364,108,0.7518,0.45,0.9188,-0.001153,0.8893,0.0098,-0.1597,2.1461,-0.1961,180,-0.001153,0.010931,-1.4147,0.15888502,DOGE,1h,range_v1_lb12,range,2h,F,False,False
-1.3207,-1.6897,-0.4657,-0.3421,170,0.6706,0.4624,0.7796,-0.002002,0.8592,0.0094,-0.7539,2.6826,-0.3045,173,-0.002002,0.013781,-1.9105,0.05773636,DOGE,1h,range_v1_lb12,range,4h,F,False,False
-0.6819,-1.0554,-0.324,-0.3748,106,0.8158,0.4286,1.0878,-0.001435,1.0249,0.0092,0.0082,1.5672,-0.2374,168,-0.001435,0.018851,-0.9864,0.32536665,DOGE,1h,range_v1_lb12,range,8h,F,False,False
-0.6695,-0.8044,-0.4382,-0.4513,155,0.7988,0.5032,0.7887,-0.00243,0.889,0.0086,-0.8551,3.4512,-0.3694,157,-0.00243,0.031439,-0.9684,0.33433941,DOGE,1h,range_v1_lb12,range,12h,F,False,False
0.2042,0.2937,0.0162,-0.3784,123,1.0721,0.4593,1.2623,0.001159,1.5089,0.0074,-0.756,5.8571,0.0128,135,0.001159,0.045583,0.2953,0.7681864,DOGE,1h,range_v1_lb12,range,1d,D,False,False
-0.6534,-0.9808,-0.2665,-0.1874,41,0.7497,0.3846,1.1996,-0.0013,1.0203,0.0043,0.0619,1.6874,-0.1016,78,-0.0013,0.012149,-0.9451,0.3475407,DOGE,1h,range_v2_lb12,range,2h,F,False,False
-0.2766,-0.4026,-0.161,-0.1819,65,0.8789,0.5135,0.8327,-0.000722,1.064,0.004,0.0049,1.9596,-0.0603,74,-0.000722,0.015513,-0.4001,0.69024716,DOGE,1h,range_v2_lb12,range,4h,F,False,False
-0.7633,-1.0735,-0.3389,-0.4088,63,0.697,0.3836,1.1201,-0.003829,1.0566,0.004,-0.1367,1.715,-0.268,73,-0.003829,0.02963,-1.1041,0.27323241,DOGE,1h,range_v2_lb12,range,8h,F,False,False
-0.0907,-0.1271,-0.114,-0.3243,45,0.9568,0.4638,1.1063,-0.000545,1.3691,0.0038,-0.4527,4.0921,-0.0758,69,-0.000545,0.034524,-0.1311,0.8960442,DOGE,1h,range_v2_lb12,range,12h,F,False,False
-0.6413,-0.8951,-0.4031,-0.4057,58,0.7376,0.4559,0.8803,-0.004629,0.9804,0.0037,-0.402,2.0073,-0.3118,68,-0.004629,0.041156,-0.9276,0.35695605,DOGE,1h,range_v2_lb12,range,1d,F,False,False
-4.2346,-4.7069,-0.5863,-0.6177,116,0.1781,0.256,0.5177,-0.007407,0.2492,0.0068,-1.3528,3.5004,-0.6098,125,-0.007407,0.01352,-6.1254,1e-08,DOGE,1h,range_v3_lb12,range,2h,F,False,False
-4.8578,-5.4559,-0.6379,-0.7328,111,0.1264,0.2328,0.4168,-0.011153,0.2353,0.0063,-1.1282,2.8319,-0.7324,116,-0.011153,0.017094,-7.0269,0.0,DOGE,1h,range_v3_lb12,range,4h,F,False,False
-3.4746,-4.125,-0.6245,-0.7038,108,0.2465,0.2655,0.6819,-0.010416,0.4874,0.0062,-0.8802,2.4408,-0.7022,113,-0.010416,0.02203,-5.0261,1.91e-06,DOGE,1h,range_v3_lb12,range,8h,F,False,False
-3.6073,-4.2169,-0.6713,-0.8064,110,0.2299,0.3063,0.5207,-0.014163,0.4047,0.0061,-1.0324,3.3282,-0.8042,111,-0.014163,0.028596,-5.218,8.6e-07,DOGE,1h,range_v3_lb12,range,12h,F,False,False
-1.9719,-2.6694,-0.6469,-0.7584,98,0.4573,0.43,0.6062,-0.012967,0.5703,0.0055,-0.2387,1.611,-0.7562,100,-0.012967,0.045461,-2.8524,0.0052828,DOGE,1h,range_v3_lb12,range,1d,F,False,False
-0.5245,-0.7327,-0.239,-0.0827,34,0.7585,0.451,0.9234,-0.000792,0.5822,0.0028,-0.3007,0.1683,-0.0409,51,-0.000792,0.007453,-0.7586,0.45163722,DOGE,1h,range_tight_lb12,range,2h,F,False,False
-0.1342,-0.1564,-0.1176,-0.091,37,0.9178,0.4694,1.0376,-0.000371,0.7681,0.0027,-0.8493,4.0923,-0.0223,49,-0.000371,0.01338,-0.1941,0.84694244,DOGE,1h,range_tight_lb12,range,4h,F,False,False
-0.5954,-0.6778,-0.3065,-0.2091,32,0.6918,0.4898,0.7206,-0.002601,0.8607,0.0027,-1.3354,5.5457,-0.1294,49,-0.002601,0.021141,-0.8613,0.39336848,DOGE,1h,range_tight_lb12,range,8h,F,False,False
-0.3694,-0.425,-0.2284,-0.3055,32,0.7825,0.4583,0.9247,-0.002582,0.965,0.0026,-1.1353,6.2919,-0.1405,48,-0.002582,0.033472,-0.5344,0.59560029,DOGE,1h,range_tight_lb12,range,12h,F,False,False
-0.486,-0.6224,-0.279,-0.4,34,0.7492,0.4681,0.8514,-0.004348,1.042,0.0026,-0.7018,2.5098,-0.2193,47,-0.004348,0.042403,-0.703,0.48562741,DOGE,1h,range_tight_lb12,range,1d,F,False,False
-0.5849,-0.8194,-0.2925,-0.1765,87,0.7843,0.5,0.7843,-0.001149,0.972,0.0049,-0.1874,1.6959,-0.105,90,-0.001149,0.012887,-0.846,0.3998136,DOGE,1h,range_v1_lb24,range,2h,F,False,False
-0.9137,-1.229,-0.4154,-0.199,85,0.6798,0.4767,0.7461,-0.001999,0.9951,0.0047,-0.4342,1.0811,-0.1652,86,-0.001999,0.014026,-1.3216,0.18983375,DOGE,1h,range_v1_lb24,range,4h,F,False,False
-0.2848,-0.505,-0.1719,-0.219,82,0.8842,0.4337,1.1543,-0.00081,1.117,0.0045,0.6439,1.8933,-0.0772,83,-0.00081,0.017903,-0.412,0.68144235,DOGE,1h,range_v1_lb24,range,8h,F,False,False
-0.3864,-0.4496,-0.2849,-0.3336,79,0.8357,0.5125,0.7949,-0.002057,0.763,0.0044,-1.1229,3.7553,-0.1886,80,-0.002057,0.032917,-0.5589,0.57778055,DOGE,1h,range_v1_lb24,range,12h,F,False,False
-0.216,-0.2509,-0.2597,-0.3956,72,0.9022,0.5068,0.8778,-0.00181,1.142,0.004,-1.6145,7.247,-0.2029,73,-0.00181,0.04949,-0.3125,0.7555765,DOGE,1h,range_v1_lb24,range,1d,F,False,False
-0.8907,-1.0055,-0.3869,-0.3189,138,0.7119,0.4345,0.9266,-0.001761,0.9807,0.0079,-1.8745,13.2994,-0.2409,145,-0.001761,0.016458,-1.2884,0.19966412,DOGE,1h,range_v2_lb24,range,2h,F,False,False
-1.6209,-1.8063,-0.4859,-0.4284,121,0.5356,0.4375,0.6886,-0.003651,0.5638,0.007,-1.263,3.4257,-0.3864,128,-0.003651,0.017617,-2.3447,0.02059267,DOGE,1h,range_v2_lb24,range,4h,F,False,False
